state,current_CN,current_MEASYEAR,current_INVYR,current_PLOT_STATUS_CD,current_has_accessible_forest,current_accessible_forest_prop,PREV_PLT_CN,prev_record_resolved,prev_MEASYEAR,prev_INVYR,prev_PLOT_STATUS_CD,prev_has_accessible_forest,prev_accessible_forest_prop,REMPER,both_measurements_2017_2023,previous_before_2017,same_plot_status,both_accessible_forest,accessible_forest_gained,accessible_forest_lost,abs_accessible_prop_change
TN,946053614290487,2022,2022,2,0,0.0,387485271489998,1,2016,2015,2,0,0.0,5.6,0,1,1,0,0,0,0.0
TN,946053616290487,2022,2022,2,0,0.0,387485273489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053620290487,2022,2022,2,0,0.0,387485277489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053621290487,2022,2022,2,0,0.0,387485278489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053625290487,2022,2022,2,0,0.0,387485282489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053626290487,2022,2022,2,0,0.0,387485283489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053628290487,2022,2022,2,0,0.0,387485285489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053065290487,2022,2022,2,0,0.0,387484722489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053066290487,2022,2022,2,0,0.0,387484723489998,1,2016,2015,2,0,0.0,5.6,0,1,1,0,0,0,0.0
TN,946053638290487,2022,2022,2,0,0.0,387485295489998,1,2016,2015,2,0,0.0,5.5,0,1,1,0,0,0,0.0
TN,946053642290487,2022,2022,2,0,0.0,387485299489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053644290487,2022,2022,2,0,0.0,387485301489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053645290487,2022,2022,2,0,0.0,387485302489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053646290487,2022,2022,2,0,0.0,387485303489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053596290487,2022,2022,2,0,0.0,387485253489998,1,2017,2015,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,946053600290487,2022,2022,2,0,0.0,387485257489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053603290487,2022,2022,2,0,0.0,387485260489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053604290487,2022,2022,2,0,0.0,387485261489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053607290487,2022,2022,2,0,0.0,387485264489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053648290487,2022,2022,2,0,0.0,387485305489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053322290487,2022,2022,2,0,0.0,387484979489998,1,2016,2015,2,0,0.0,5.5,0,1,1,0,0,0,0.0
TN,946053323290487,2022,2022,2,0,0.0,387484980489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053324290487,2022,2022,2,0,0.0,387484981489998,1,2016,2015,2,0,0.0,5.5,0,1,1,0,0,0,0.0
TN,946053326290487,2022,2022,2,0,0.0,387484983489998,1,2017,2015,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,946053328290487,2022,2022,2,0,0.0,387484985489998,1,2017,2015,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,946053331290487,2022,2022,2,0,0.0,387484988489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053336290487,2022,2022,2,0,0.0,387484993489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053339290487,2022,2022,2,0,0.0,387484996489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053348290487,2022,2022,2,0,0.0,387485005489998,1,2017,2015,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,946053476290487,2022,2022,2,0,0.0,387485133489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053478290487,2022,2022,2,0,0.0,387485135489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053482290487,2022,2022,2,0,0.0,387485139489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053483290487,2022,2022,2,0,0.0,387485140489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053496290487,2022,2022,2,0,0.0,387485153489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053078290487,2022,2022,2,0,0.0,387484735489998,1,2017,2015,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,946053082290487,2022,2022,2,0,0.0,387484739489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053083290487,2022,2022,2,0,0.0,387484740489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053087290487,2022,2022,2,0,0.0,387484744489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053035290487,2022,2022,2,0,0.0,387480892489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053036290487,2022,2022,2,0,0.0,387484693489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053053290487,2022,2022,2,0,0.0,387484710489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053056290487,2022,2022,2,0,0.0,387484713489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053271290487,2022,2022,2,0,0.0,387484928489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053272290487,2022,2022,2,0,0.0,387484929489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053273290487,2022,2022,2,0,0.0,387484930489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053274290487,2022,2022,2,0,0.0,387484931489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053278290487,2022,2022,2,0,0.0,387484935489998,1,2016,2015,2,0,0.0,5.5,0,1,1,0,0,0,0.0
TN,946053279290487,2022,2022,2,0,0.0,387484936489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053281290487,2022,2022,2,0,0.0,387484938489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179978999290487,2023,2023,2,0,0.0,473314301489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979018290487,2023,2023,2,0,0.0,473337880489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979021290487,2023,2023,2,0,0.0,473337883489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053142290487,2022,2022,2,0,0.0,387484799489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053148290487,2022,2022,2,0,0.0,387484805489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053158290487,2022,2022,2,0,0.0,387484815489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053159290487,2022,2022,2,0,0.0,387484816489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053450290487,2022,2022,2,0,0.0,387485107489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053452290487,2022,2022,2,0,0.0,387485109489998,1,2017,2015,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,946053453290487,2022,2022,2,0,0.0,387485110489998,1,2017,2015,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,946053505290487,2022,2022,2,0,0.0,387485162489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053510290487,2022,2022,2,0,0.0,387485167489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053513290487,2022,2022,2,0,0.0,387485170489998,1,2017,2015,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,946053521290487,2022,2022,2,0,0.0,387485178489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053522290487,2022,2022,2,0,0.0,387485179489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053526290487,2022,2022,2,0,0.0,387485183489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053527290487,2022,2022,2,0,0.0,387485184489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053529290487,2022,2022,2,0,0.0,387485186489998,1,2017,2015,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,946053530290487,2022,2022,2,0,0.0,387485187489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053532290487,2022,2022,2,0,0.0,387485189489998,1,2017,2015,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,946053533290487,2022,2022,2,0,0.0,387485190489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979081290487,2023,2023,2,0,0.0,473337943489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979100290487,2023,2023,2,0,0.0,473337962489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979105290487,2023,2023,2,0,0.0,473337967489998,1,2018,2016,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,1179979110290487,2023,2023,2,0,0.0,473337972489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979111290487,2023,2023,2,0,0.0,473337973489998,1,2018,2016,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,1179979118290487,2023,2023,2,0,0.0,473337980489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979122290487,2023,2023,2,0,0.0,473337984489998,1,2017,2016,2,0,0.0,5.5,1,0,1,0,0,0,0.0
TN,1179979138290487,2023,2023,2,0,0.0,473338000489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979143290487,2023,2023,2,0,0.0,473338005489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053455290487,2022,2022,2,0,0.0,387485112489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053456290487,2022,2022,2,0,0.0,387485113489998,1,2017,2015,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,946053458290487,2022,2022,2,0,0.0,387485115489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053461290487,2022,2022,2,0,0.0,387485118489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053650290487,2022,2022,2,0,0.0,387485307489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053651290487,2022,2022,2,0,0.0,387485308489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053652290487,2022,2022,2,0,0.0,387485309489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053657290487,2022,2022,2,0,0.0,387485314489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053663290487,2022,2022,2,0,0.0,387485320489998,1,2016,2015,2,0,0.0,5.8,0,1,1,0,0,0,0.0
TN,946053664290487,2022,2022,2,0,0.0,387485321489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053665290487,2022,2022,2,0,0.0,387485322489998,1,2016,2015,2,0,0.0,5.6,0,1,1,0,0,0,0.0
TN,946053667290487,2022,2022,2,0,0.0,387485324489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053669290487,2022,2022,2,0,0.0,387485326489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053672290487,2022,2022,2,0,0.0,387485329489998,1,2016,2015,2,0,0.0,5.5,0,1,1,0,0,0,0.0
TN,946053307290487,2022,2022,2,0,0.0,387484964489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053308290487,2022,2022,2,0,0.0,387484965489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053309290487,2022,2022,2,0,0.0,387484966489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053310290487,2022,2022,2,0,0.0,387484967489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053314290487,2022,2022,2,0,0.0,387484971489998,1,2016,2015,2,0,0.0,5.7,0,1,1,0,0,0,0.0
TN,946053319290487,2022,2022,2,0,0.0,387484976489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053321290487,2022,2022,2,0,0.0,387484978489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053292290487,2022,2022,2,0,0.0,387484949489998,1,2017,2015,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,946053296290487,2022,2022,2,0,0.0,387484953489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053089290487,2022,2022,2,0,0.0,387484746489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053091290487,2022,2022,2,0,0.0,387484748489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053092290487,2022,2022,2,0,0.0,387484749489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053094290487,2022,2022,2,0,0.0,387484751489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053097290487,2022,2022,2,0,0.0,387484754489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053098290487,2022,2022,2,0,0.0,387484755489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053102290487,2022,2022,2,0,0.0,387484759489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053104290487,2022,2022,2,0,0.0,387484761489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053106290487,2022,2022,2,0,0.0,387484763489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053674290487,2022,2022,2,0,0.0,387485331489998,1,2016,2015,2,0,0.0,5.6,0,1,1,0,0,0,0.0
TN,946053675290487,2022,2022,2,0,0.0,387485332489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979038290487,2023,2023,2,0,0.0,473337900489998,1,2017,2016,2,0,0.0,5.5,1,0,1,0,0,0,0.0
TN,1179979039290487,2023,2023,2,0,0.0,473337901489998,1,2017,2016,2,0,0.0,5.7,1,0,1,0,0,0,0.0
TN,1179979049290487,2023,2023,2,0,0.0,473337911489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979052290487,2023,2023,2,0,0.0,473337914489998,1,2017,2016,2,0,0.0,5.7,1,0,1,0,0,0,0.0
TN,1179979054290487,2023,2023,2,0,0.0,473337916489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979066290487,2023,2023,2,0,0.0,473337928489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053161290487,2022,2022,2,0,0.0,387484818489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979248290487,2023,2023,2,0,0.0,473338110489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979254290487,2023,2023,2,0,0.0,473338116489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979256290487,2023,2023,2,0,0.0,473338118489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979263290487,2023,2023,2,0,0.0,473338125489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979267290487,2023,2023,2,0,0.0,473338129489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979268290487,2023,2023,2,0,0.0,473338130489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979270290487,2023,2023,2,0,0.0,473338132489998,1,2018,2016,2,0,0.0,4.9,1,0,1,0,0,0,0.0
TN,1179979273290487,2023,2023,2,0,0.0,473338135489998,1,2018,2016,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,1179979291290487,2023,2023,2,0,0.0,473338153489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979295290487,2023,2023,2,0,0.0,473338157489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979503290487,2023,2023,2,0,0.0,473338365489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979505290487,2023,2023,2,0,0.0,473338367489998,1,2017,2016,2,0,0.0,5.6,1,0,1,0,0,0,0.0
TN,1179979510290487,2023,2023,2,0,0.0,473338372489998,1,2018,2016,2,0,0.0,4.7,1,0,1,0,0,0,0.0
TN,1179979513290487,2023,2023,2,0,0.0,473338375489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979517290487,2023,2023,2,0,0.0,473338379489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979518290487,2023,2023,2,0,0.0,473338380489998,1,2017,2016,2,0,0.0,5.5,1,0,1,0,0,0,0.0
TN,1179979522290487,2023,2023,2,0,0.0,473338384489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979537290487,2023,2023,2,0,0.0,473338399489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979547290487,2023,2023,2,0,0.0,473338409489998,1,2018,2016,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,1179979548290487,2023,2023,2,0,0.0,473338410489998,1,2018,2016,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,1179979549290487,2023,2023,2,0,0.0,473338411489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979550290487,2023,2023,2,0,0.0,473338412489998,1,2017,2016,2,0,0.0,5.8,1,0,1,0,0,0,0.0
TN,1179979551290487,2023,2023,2,0,0.0,473338413489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979552290487,2023,2023,2,0,0.0,473338414489998,1,2018,2016,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,1179979194290487,2023,2023,2,0,0.0,473338056489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979452290487,2023,2023,2,0,0.0,473338314489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979453290487,2023,2023,2,0,0.0,473338315489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979454290487,2023,2023,2,0,0.0,473338316489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979325290487,2023,2023,2,0,0.0,473338187489998,1,2017,2016,2,0,0.0,5.8,1,0,1,0,0,0,0.0
TN,1179979328290487,2023,2023,2,0,0.0,473338190489998,1,2017,2016,2,0,0.0,5.7,1,0,1,0,0,0,0.0
TN,1179979335290487,2023,2023,2,0,0.0,473338197489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979343290487,2023,2023,2,0,0.0,473338205489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979345290487,2023,2023,2,0,0.0,473338207489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979347290487,2023,2023,2,0,0.0,473338209489998,1,2017,2016,2,0,0.0,5.7,1,0,1,0,0,0,0.0
TN,1179979349290487,2023,2023,2,0,0.0,473338211489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979350290487,2023,2023,2,0,0.0,473338212489998,1,2018,2016,2,0,0.0,4.7,1,0,1,0,0,0,0.0
TN,1179979351290487,2023,2023,2,0,0.0,473338213489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979353290487,2023,2023,2,0,0.0,473338215489998,1,2018,2016,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,1179979357290487,2023,2023,2,0,0.0,473338219489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979365290487,2023,2023,2,0,0.0,473338227489998,1,2018,2016,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053247290487,2022,2022,2,0,0.0,387484904489998,1,2017,2015,2,0,0.0,5.1,1,0,1,0,0,0,0.0
TN,946053249290487,2022,2022,2,0,0.0,387484906489998,1,2017,2015,2,0,0.0,5.3,1,0,1,0,0,0,0.0
TN,946053253290487,2022,2022,2,0,0.0,387484910489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053254290487,2022,2022,2,0,0.0,387484911489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053262290487,2022,2022,2,0,0.0,387484919489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053263290487,2022,2022,2,0,0.0,387484920489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053264290487,2022,2022,2,0,0.0,387484921489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,946053268290487,2022,2022,2,0,0.0,387484925489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053270290487,2022,2022,2,0,0.0,387484927489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053574290487,2022,2022,2,0,0.0,387485231489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053575290487,2022,2022,2,0,0.0,387485232489998,1,2017,2015,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,1179979210290487,2023,2023,2,0,0.0,473338072489998,1,2017,2016,2,0,0.0,5.6,1,0,1,0,0,0,0.0
TN,1179979217290487,2023,2023,2,0,0.0,473338079489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979219290487,2023,2023,2,0,0.0,473338081489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979222290487,2023,2023,2,0,0.0,473338084489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979225290487,2023,2023,2,0,0.0,473338087489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053407290487,2022,2022,2,0,0.0,387485064489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053408290487,2022,2022,2,0,0.0,387485065489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053411290487,2022,2022,2,0,0.0,387485068489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053412290487,2022,2022,2,0,0.0,387485069489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053414290487,2022,2022,2,0,0.0,387485071489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053416290487,2022,2022,2,0,0.0,387485073489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053366290487,2022,2022,2,0,0.0,387485023489998,1,2016,2015,2,0,0.0,5.6,0,1,1,0,0,0,0.0
TN,946053422290487,2022,2022,2,0,0.0,387485079489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053539290487,2022,2022,2,0,0.0,387485196489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053541290487,2022,2022,2,0,0.0,387485198489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053546290487,2022,2022,2,0,0.0,387485203489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053547290487,2022,2022,2,0,0.0,387485204489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053548290487,2022,2022,2,0,0.0,387485205489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053550290487,2022,2022,2,0,0.0,387485207489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053553290487,2022,2022,2,0,0.0,387485210489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053554290487,2022,2022,2,0,0.0,387485211489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053555290487,2022,2022,2,0,0.0,387485212489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053557290487,2022,2022,2,0,0.0,387485214489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053558290487,2022,2022,2,0,0.0,387485215489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053559290487,2022,2022,2,0,0.0,387485216489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053560290487,2022,2022,2,0,0.0,387485217489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053561290487,2022,2022,2,0,0.0,387485218489998,1,2017,2015,2,0,0.0,5.2,1,0,1,0,0,0,0.0
TN,946053562290487,2022,2022,2,0,0.0,387485219489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053564290487,2022,2022,2,0,0.0,387485221489998,1,2015,2015,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,946053568290487,2022,2022,2,0,0.0,387485225489998,1,2017,2015,2,0,0.0,4.8,1,0,1,0,0,0,0.0
TN,946053569290487,2022,2022,2,0,0.0,387485226489998,1,2017,2015,2,0,0.0,5.0,1,0,1,0,0,0,0.0
TN,1179979314290487,2023,2023,2,0,0.0,473338176489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979202290487,2023,2023,2,0,0.0,473338064489998,1,2017,2016,2,0,0.0,5.5,1,0,1,0,0,0,0.0
TN,1179979206290487,2023,2023,2,0,0.0,473338068489998,1,2017,2016,2,0,0.0,5.7,1,0,1,0,0,0,0.0
TN,1179979315290487,2023,2023,2,0,0.0,473338177489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979475290487,2023,2023,2,0,0.0,473338337489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979477290487,2023,2023,2,0,0.0,473338339489998,1,2018,2016,2,0,0.0,5.4,1,0,1,0,0,0,0.0
TN,1179979478290487,2023,2023,2,0,0.0,473338340489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
TN,1179979483290487,2023,2023,2,0,0.0,473338345489998,1,2016,2016,2,0,0.0,7.0,0,1,1,0,0,0,0.0
