layer,status,synthetic_species_id,world,orientation,target_fold,cell_50km,raw_cell_count,normalized_allocation,diagnostic_scale_aligned_mass,latent_cell_mass
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_0_56,1.0,0.0007980845969672786,79808.45969672786,130656.54245785628
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_0_57,1.0,0.0007980845969672786,79808.45969672786,42016.298332116676
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_46,0.0,0.0,0.0,27377.267836932766
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_47,0.0,0.0,0.0,134035.48115184033
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_48,0.0,0.0,0.0,503486.02967071696
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_49,5.0,0.0039904229848363925,399042.29848363926,1325052.1786959716
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_50,9.0,0.007182761372705506,718276.1372705506,3797657.3584097
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_51,37.0,0.029529130087789304,2952913.0087789306,4561603.219088446
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_52,64.0,0.05107741420590583,5107741.420590583,7690224.235448112
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_53,68.0,0.05426975259377494,5426975.259377494,2519211.2379269567
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_54,18.0,0.014365522745411013,1436552.2745411012,935306.6396808514
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_55,13.0,0.010375099760574621,1037509.9760574622,968974.3784291308
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_56,18.0,0.014365522745411013,1436552.2745411012,565725.579167254
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_57,2.0,0.0015961691939345571,159616.91939345573,140935.85247530913
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_1_58,0.0,0.0,0.0,31406.84299186305
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_46,0.0,0.0,0.0,24295.514451530526
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_47,1.0,0.0007980845969672786,79808.45969672786,115861.8429212242
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_48,0.0,0.0,0.0,432082.25766706566
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_49,4.0,0.0031923383878691143,319233.83878691145,1314114.1859836082
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_50,24.0,0.019154030327214685,1915403.0327214685,4140176.933907492
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_51,89.0,0.0710295291300878,7102952.913008779,9889097.028916882
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_52,102.0,0.08140462889066241,8140462.889066241,7840651.079735047
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_53,46.0,0.03671189146049481,3671189.1460494814,2574821.330111512
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_54,20.0,0.01596169193934557,1596169.193934557,970622.3099648833
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_55,14.0,0.0111731843575419,1117318.43575419,506311.9408978617
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_56,8.0,0.006384676775738229,638467.6775738229,196495.75662238026
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_2_57,0.0,0.0,0.0,58257.99117105947
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_47,0.0,0.0,0.0,39251.51529299726
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_48,1.0,0.0007980845969672786,79808.45969672786,179822.42393191962
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_49,4.0,0.0031923383878691143,319233.83878691145,670100.7381247532
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_50,21.0,0.01675977653631285,1675977.6536312848,2031001.5641076127
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_51,50.0,0.03990422984836393,3990422.9848363926,4196504.381483254
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_52,60.0,0.047885075818036714,4788507.581803671,2897290.8128523263
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_53,22.0,0.017557861133280128,1755786.1133280126,929499.2359763305
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_54,11.0,0.008778930566640064,877893.0566640063,378858.46607550397
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_55,2.0,0.0015961691939345571,159616.91939345573,154275.8466338862
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_3_56,0.0,0.0,0.0,52680.202511949734
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_47,0.0,0.0,0.0,28897.206575210326
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_48,0.0,0.0,0.0,156388.31672366403
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_49,1.0,0.0007980845969672786,79808.45969672786,727836.8308154641
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_50,14.0,0.0111731843575419,1117318.43575419,1969361.760927215
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_51,71.0,0.05666400638467677,5666400.638467677,3375686.1037913063
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_52,46.0,0.03671189146049481,3671189.1460494814,2051613.8051443517
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_53,18.0,0.014365522745411013,1436552.2745411012,690487.5823246631
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_54,11.0,0.008778930566640064,877893.0566640063,294303.88263176114
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_55,7.0,0.00558659217877095,558659.217877095,126611.1762933194
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_4_56,1.0,0.0007980845969672786,79808.45969672786,31795.92470196202
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_48,0.0,0.0,0.0,58281.389812082525
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_49,3.0,0.0023942537909018356,239425.37909018356,278544.2229550375
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_50,10.0,0.007980845969672785,798084.5969672785,909583.9770691367
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_51,30.0,0.023942537909018357,2394253.7909018355,1388842.5312166596
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_52,32.0,0.025538707102952914,2553870.7102952916,1691555.5024464775
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_53,8.0,0.006384676775738229,638467.6775738229,591436.8468084557
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_54,5.0,0.0039904229848363925,399042.29848363926,275278.6274763133
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_55,3.0,0.0023942537909018356,239425.37909018356,113885.68937209908
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_5_56,0.0,0.0,0.0,26573.406907905697
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_48,0.0,0.0,0.0,28099.180018813517
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_49,1.0,0.0007980845969672786,79808.45969672786,217822.55726569038
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_50,13.0,0.010375099760574621,1037509.9760574622,722373.1485817211
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_51,50.0,0.03990422984836393,3990422.9848363926,1224626.6377710577
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_52,22.0,0.017557861133280128,1755786.1133280126,736565.3748791496
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_53,6.0,0.004788507581803671,478850.7581803671,268297.0348377576
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_54,3.0,0.0023942537909018356,239425.37909018356,103408.61570495769
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_55,1.0,0.0007980845969672786,79808.45969672786,96614.55779172435
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_6_56,0.0,0.0,0.0,20455.411500381524
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_48,0.0,0.0,0.0,14835.766368074073
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_49,2.0,0.0015961691939345571,159616.91939345573,104074.13207764282
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_50,17.0,0.013567438148443736,1356743.8148443736,574340.1025922634
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_51,34.0,0.02713487629688747,2713487.629688747,999136.8391183092
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_52,10.0,0.007980845969672785,798084.5969672785,332301.2940012466
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_53,1.0,0.0007980845969672786,79808.45969672786,101820.71074369893
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_54,1.0,0.0007980845969672786,79808.45969672786,35431.45356242462
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_55,1.0,0.0007980845969672786,79808.45969672786,65869.69606434117
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_7_56,0.0,0.0,0.0,12726.91970417193
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_49,1.0,0.0007980845969672786,79808.45969672786,27298.00789193541
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_50,4.0,0.0031923383878691143,319233.83878691145,155378.04776367877
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_51,10.0,0.007980845969672785,798084.5969672785,442107.14453420637
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_52,1.0,0.0007980845969672786,79808.45969672786,121219.60484528745
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_53,0.0,0.0,0.0,32396.102788249274
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_55,0.0,0.0,0.0,17774.581713604934
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_8_56,0.0,0.0,0.0,7231.981432179029
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_9_50,1.0,0.0007980845969672786,79808.45969672786,59154.22728402219
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_9_51,4.0,0.0031923383878691143,319233.83878691145,187837.76837878203
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_9_52,4.0,0.0031923383878691143,319233.83878691145,143957.5740801238
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_9_53,0.0,0.0,0.0,36962.54361278429
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_9_55,0.0,0.0,0.0,27481.322921636216
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_50,0.0,0.0,0.0,37840.42226266042
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_51,4.0,0.0031923383878691143,319233.83878691145,207877.01605378857
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_52,12.0,0.009577015163607342,957701.5163607342,435933.57320179575
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_53,2.0,0.0015961691939345571,159616.91939345573,141464.8044973526
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_54,0.0,0.0,0.0,50989.57648492793
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_55,0.0,0.0,0.0,69615.10714725468
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_10_56,0.0,0.0,0.0,91450.32642873633
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_50,2.0,0.0015961691939345571,159616.91939345573,25769.115713859446
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_51,5.0,0.0039904229848363925,399042.29848363926,152379.51617437982
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_52,9.0,0.007182761372705506,718276.1372705506,379490.81003714964
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_53,3.0,0.0023942537909018356,239425.37909018356,115295.62479272613
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_54,0.0,0.0,0.0,20411.402321237816
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_11_56,0.0,0.0,0.0,77365.06723758682
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_12_51,2.0,0.0015961691939345571,159616.91939345573,38359.750853727004
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_12_52,3.0,0.0023942537909018356,239425.37909018356,126227.29247360618
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_12_53,2.0,0.0015961691939345571,159616.91939345573,76131.51806749053
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_12_54,0.0,0.0,0.0,13089.351121140582
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_13_51,2.0,0.0015961691939345571,159616.91939345573,19060.874127388768
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_13_52,0.0,0.0,0.0,58252.752931302275
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_13_53,0.0,0.0,0.0,30008.530882156643
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_14_52,0.0,0.0,0.0,16528.492110521376
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_14_53,0.0,0.0,0.0,15963.27721830748
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_15_53,0.0,0.0,0.0,9573.753989307997
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,AB,B,50km_16_53,0.0,0.0,0.0,4743.48245764869
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-5_48,0.0,0.0,0.0,5240.804366160444
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-5_49,0.0,0.0,0.0,3412.9564895895005
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-4_48,0.0,0.0,0.0,13953.11321346377
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-4_50,0.0,0.0,0.0,8464.006721993646
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-4_52,0.0,0.0,0.0,10967.68652433031
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-4_53,0.0,0.0,0.0,8479.279316151875
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_48,0.0,0.0,0.0,45112.03915116973
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_49,0.0,0.0,0.0,51477.247184058695
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_50,0.0,0.0,0.0,73662.1618635479
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_51,0.0,0.0,0.0,40603.991415589204
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_52,0.0,0.0,0.0,64556.590901930045
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_53,0.0,0.0,0.0,25051.64016148601
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-3_55,0.0,0.0,0.0,2299.285121448134
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_47,0.0,0.0,0.0,34412.54651297877
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_48,0.0,0.0,0.0,186343.2398591386
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_49,0.0,0.0,0.0,206544.93760250384
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_50,1.0,0.00117096018735363,117096.018735363,389945.6274279482
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_51,0.0,0.0,0.0,147353.3819323683
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_52,1.0,0.00117096018735363,117096.018735363,326303.27715560416
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_53,0.0,0.0,0.0,93354.4450256923
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_54,0.0,0.0,0.0,21386.55194599728
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_55,0.0,0.0,0.0,21580.556931106206
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_56,0.0,0.0,0.0,7409.785217063724
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-2_57,0.0,0.0,0.0,3892.7665185726396
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_48,0.0,0.0,0.0,105010.04652529141
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_49,0.0,0.0,0.0,246813.8020565332
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_50,0.0,0.0,0.0,542602.4734199307
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_51,1.0,0.00117096018735363,117096.018735363,532863.6480427749
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_52,0.0,0.0,0.0,898891.2928169225
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_53,0.0,0.0,0.0,305844.0830377868
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_54,0.0,0.0,0.0,75458.27416131474
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_55,0.0,0.0,0.0,139859.202704802
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_56,1.0,0.00117096018735363,117096.018735363,47777.17381248842
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_-1_57,0.0,0.0,0.0,12462.194817540189
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_46,0.0,0.0,0.0,26966.158655414725
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_47,0.0,0.0,0.0,54663.42647254339
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_48,0.0,0.0,0.0,239831.9952849057
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_49,0.0,0.0,0.0,646176.077822516
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_50,2.0,0.00234192037470726,234192.037470726,1535247.2300673542
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_51,2.0,0.00234192037470726,234192.037470726,1622046.4574662985
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_52,9.0,0.01053864168618267,1053864.168618267,2807742.4490669384
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_53,15.0,0.01756440281030445,1756440.281030445,891853.156253021
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_54,1.0,0.00117096018735363,117096.018735363,302859.2844890416
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_55,2.0,0.00234192037470726,234192.037470726,289096.59095348004
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_56,3.0,0.00351288056206089,351288.056206089,130656.54245785628
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_0_57,0.0,0.0,0.0,42016.298332116676
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_46,0.0,0.0,0.0,27377.267836932766
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_47,0.0,0.0,0.0,134035.48115184033
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_48,0.0,0.0,0.0,503486.02967071696
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_49,0.0,0.0,0.0,1325052.1786959716
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_50,2.0,0.00234192037470726,234192.037470726,3797657.3584097
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_51,22.0,0.02576112412177986,2576112.412177986,4561603.219088446
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_52,50.0,0.0585480093676815,5854800.93676815,7690224.235448112
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_53,25.0,0.02927400468384075,2927400.468384075,2519211.2379269567
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_54,13.0,0.01522248243559719,1522248.2435597188,935306.6396808514
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_55,12.0,0.01405152224824356,1405152.224824356,968974.3784291308
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_56,6.0,0.00702576112412178,702576.112412178,565725.579167254
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_57,0.0,0.0,0.0,140935.85247530913
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_1_58,0.0,0.0,0.0,31406.84299186305
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_46,0.0,0.0,0.0,24295.514451530526
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_47,0.0,0.0,0.0,115861.8429212242
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_48,0.0,0.0,0.0,432082.25766706566
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_49,1.0,0.00117096018735363,117096.018735363,1314114.1859836082
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_50,16.0,0.01873536299765808,1873536.299765808,4140176.933907492
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_51,72.0,0.08430913348946135,8430913.348946135,9889097.028916882
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_52,95.0,0.11124121779859485,11124121.779859485,7840651.079735047
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_53,36.0,0.04215456674473068,4215456.674473068,2574821.330111512
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_54,19.0,0.02224824355971897,2224824.355971897,970622.3099648833
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_55,5.0,0.00585480093676815,585480.093676815,506311.9408978617
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_56,0.0,0.0,0.0,196495.75662238026
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_2_57,0.0,0.0,0.0,58257.99117105947
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_47,0.0,0.0,0.0,39251.51529299726
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_48,1.0,0.00117096018735363,117096.018735363,179822.42393191962
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_49,0.0,0.0,0.0,670100.7381247532
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_50,6.0,0.00702576112412178,702576.112412178,2031001.5641076127
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_51,28.0,0.03278688524590164,3278688.524590164,4196504.381483254
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_52,42.0,0.04918032786885246,4918032.786885246,2897290.8128523263
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_53,10.0,0.0117096018735363,1170960.18735363,929499.2359763305
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_54,8.0,0.00936768149882904,936768.149882904,378858.46607550397
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_55,3.0,0.00351288056206089,351288.056206089,154275.8466338862
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_3_56,1.0,0.00117096018735363,117096.018735363,52680.202511949734
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_47,0.0,0.0,0.0,28897.206575210326
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_48,0.0,0.0,0.0,156388.31672366403
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_49,1.0,0.00117096018735363,117096.018735363,727836.8308154641
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_50,2.0,0.00234192037470726,234192.037470726,1969361.760927215
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_51,41.0,0.04800936768149883,4800936.768149883,3375686.1037913063
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_52,33.0,0.03864168618266979,3864168.618266979,2051613.8051443517
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_53,21.0,0.02459016393442623,2459016.393442623,690487.5823246631
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_54,8.0,0.00936768149882904,936768.149882904,294303.88263176114
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_55,2.0,0.00234192037470726,234192.037470726,126611.1762933194
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_4_56,2.0,0.00234192037470726,234192.037470726,31795.92470196202
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_5_48,0.0,0.0,0.0,58281.389812082525
A1,BROKEN_REFERENCE_ONLY,SYN051,STRONG,BA,A,50km_5_49,4.0,0.00468384074941452,468384.074941452,278544.2229550375
