candidate_id,frame_id,state_fips,state_abbr,state_name,fold,selected_panels,component_evalid,estn_unit_cn,estn_unit,stratum_cn,stratumcd,parent_stratum_area_acres,parent_p1pointcnt,parent_p2pointcnt,full_evaluation_expns_comparator,fold_selected_plot_count_n_h,ti_fold_expns_acres_per_plot,fold_to_full_expns_ratio,full_evaluation_expns_reused_as_final_fold_weight,synthetic_constant_recovered_area_acres,calibration_relative_error_represented_stratum,calibration_status,variance_df_n_minus_1,within_stratum_variance_estimable_flag,adj_factor_macr,adj_factor_subp,adj_factor_micr,adjustment_treatment,variance_inputs_treatment,estimator_role
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597910290487,23,1801531326290487,5,678308.6039828551,3050019,94,7216.048978541012,39,17392.528307252695,2.41025641025641,0,678308.6039828551,0.0,PASS,38,1,0.0,1.010752688172043,1.010752688172043,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597909290487,24,1801531328290487,4,77261.54516581626,347407,11,7023.7768332560245,7,11037.363595116609,1.5714285714285712,0,77261.54516581626,0.0,PASS,6,1,0.0,1.0063315637450208,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597909290487,24,1801531329290487,5,120725.95971162795,542845,18,6706.9977617571085,5,24145.19194232559,3.5999999999999996,0,120725.95971162795,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597909290487,24,1801531330290487,123,87328.69512255579,392674,12,7277.391260212982,5,17465.739024511156,2.4,0,87328.69512255579,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597893290487,25,1801531332290487,5,149566.2276771182,672525,23,6502.879464222531,10,14956.62276771182,2.3,0,149566.2276771182,0.0,PASS,9,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597893290487,25,1801531331290487,1234,154456.47232288177,694514,19,8129.288016993778,7,22065.210331840255,2.7142857142857144,0,154456.47232288177,0.0,PASS,6,1,0.0,1.027027027027027,1.027027027027027,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597898290487,26,1801531334290487,5,136397.31204207754,613311,17,8023.371296592796,7,19485.330291725364,2.428571428571429,0,136397.31204207754,0.0,PASS,6,1,0.0,1.0149253731343284,1.0149253731343284,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597898290487,26,1801531333290487,1234,84742.28795792248,381044,13,6518.637535224806,4,21185.57198948062,3.25,0,84742.28795792248,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597903290487,27,1801531335290487,12345,224281.9,1008485,43,5215.858139534884,19,11804.310526315789,2.263157894736842,0,224281.9,0.0,PASS,18,1,0.0,1.0058479532163742,1.0058479532163742,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597899290487,28,1801531337290487,5,239455.04810938725,1076712,38,6301.448634457559,11,21768.64073721702,3.4545454545454546,0,239455.04810938722,1.2154193735535098e-16,PASS,10,1,0.0,1.0201342281879195,1.0201342281879195,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597899290487,28,1801531336290487,1234,75007.95189061278,337274,11,6818.904717328434,4,18751.987972653194,2.75,0,75007.95189061278,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597900290487,29,1801531338290487,12345,126838.0,570329,15,8455.866666666667,2,63419.0,7.5,0,126838.0,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597904290487,30,1801531340290487,1,62171.81727447555,279556,10,6217.181727447555,6,10361.969545745926,1.6666666666666667,0,62171.81727447556,1.1702983655860656e-16,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597904290487,30,1801531341290487,4,75326.69559439179,338707,13,5794.361199568599,5,15065.339118878357,2.6,0,75326.69559439179,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597904290487,30,1801531342290487,5,311188.67555379675,1399262,46,6764.971207691234,16,19449.292222112297,2.875,0,311188.67555379675,0.0,PASS,15,1,0.0,1.0165745856353592,1.0165745856353592,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,A,1-3,362301,1801597904290487,30,1801531339290487,23,55981.01157733589,251719,13,4306.2316597950685,6,9330.16859622265,2.166666666666667,0,55981.0115773359,1.2997188527277565e-16,PASS,5,1,0.0,1.04,1.04,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597901290487,1,1801531269290487,12345,16385.1,73675,9,1820.5666666666666,4,4096.275,2.25,0,16385.1,0.0,PASS,3,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597911290487,2,1801531270290487,12345,248590.7,1117790,34,7311.4911764705885,27,9207.062962962964,1.2592592592592593,0,248590.7,0.0,PASS,26,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597912290487,3,1801531271290487,12345,198755.3,893703,32,6211.103125,16,12422.20625,2.0,0,198755.3,0.0,PASS,15,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597894290487,4,1801531272290487,12345,91284.59999999999,410462,13,7021.892307692307,5,18256.92,2.5999999999999996,0,91284.59999999999,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597915290487,5,1801531273290487,12345,172468.5,775506,27,6387.722222222223,14,12319.17857142857,1.9285714285714284,0,172468.5,0.0,PASS,13,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597888290487,6,1801531274290487,12345,32648.9,146806,7,4664.128571428571,6,5441.483333333334,1.1666666666666667,0,32648.9,0.0,PASS,5,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597905290487,7,1801531275290487,12345,54229.1,243842,11,4929.918181818181,7,7747.0142857142855,1.5714285714285714,0,54229.1,0.0,PASS,6,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597913290487,8,1801531276290487,12345,54400.4,244611,2,27200.2,1,54400.4,2.0,0,54400.4,0.0,PASS,0,0,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597889290487,9,1801531277290487,12345,360205.0,1619664,51,7062.843137254902,32,11256.40625,1.59375,0,360205.0,0.0,PASS,31,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597916290487,10,1801531279290487,5,305922.14624624094,1375581,51,5998.473455808646,34,8997.710183712969,1.5,0,305922.14624624094,0.0,PASS,33,1,0.0,1.0049261083743843,1.0049261083743843,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597916290487,10,1801531278290487,1234,182607.75375375908,821097,32,5706.492304804971,18,10144.875208542171,1.7777777777777777,0,182607.75375375908,0.0,PASS,17,1,0.0,1.0078740157480315,1.0078740157480315,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597895290487,11,1801531281290487,5,337660.30513815593,1518292,42,8039.531074717998,23,14680.882832093735,1.826086956521739,0,337660.30513815593,0.0,PASS,22,1,0.0,1.0120481927710843,1.0120481927710843,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597895290487,11,1801531280290487,1234,151563.19486184407,681505,21,7217.2949934211465,14,10825.94249013172,1.5,0,151563.19486184407,0.0,PASS,13,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597890290487,12,1801531282290487,4,297228.5033047946,1336490,30,9907.616776826488,20,14861.42516523973,1.5,0,297228.5033047946,0.0,PASS,19,1,0.0,1.0256410256410255,1.0256410256410255,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597890290487,12,1801531283290487,5,1211827.3554031777,5448990,195,6214.499258477834,120,10098.56129502648,1.625,0,1211827.3554031777,0.0,PASS,119,1,0.0,1.0064516129032257,1.0064516129032257,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597890290487,12,1801531284290487,123,70247.64129202775,315869,13,5403.664714771366,5,14049.52825840555,2.5999999999999996,0,70247.64129202775,0.0,PASS,4,1,0.0,1.04,1.04,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597902290487,13,1801531285290487,12345,40515.5,182178,5,8103.1,3,13505.166666666666,1.6666666666666665,0,40515.5,0.0,PASS,2,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597891290487,14,1801531286290487,12345,38349.8,172440,5,7669.96,2,19174.9,2.5,0,38349.8,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597906290487,15,1801531287290487,12345,250395.9,1125907,31,8077.287096774194,18,13910.883333333333,1.722222222222222,0,250395.9,0.0,PASS,17,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597907290487,16,1801531288290487,1,937660.4544526372,4216197,141,6650.074145054165,86,10903.028540146945,1.6395348837209303,0,937660.4544526372,0.0,PASS,85,1,0.0,1.0017761989342806,1.0017761989342806,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597907290487,16,1801531289290487,2,282248.1848499797,1269131,42,6720.19487738047,22,12829.46294772635,1.909090909090909,0,282248.1848499797,0.0,PASS,21,1,0.0,1.030674846625767,1.030674846625767,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597907290487,16,1801531292290487,3,221213.70035106025,994689,37,5978.748658136764,20,11060.685017553013,1.8499999999999999,0,221213.70035106025,0.0,PASS,19,1,0.0,1.0422535211267605,1.0422535211267605,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597907290487,16,1801531290290487,4,879166.6085983701,3953179,121,7265.839740482397,74,11880.62984592392,1.6351351351351353,0,879166.6085983701,0.0,PASS,73,1,0.0,1.0148160458888744,1.0146750524109014,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597907290487,16,1801531291290487,5,1147904.7517479528,5161562,163,7042.360440171489,97,11834.069605648998,1.6804123711340206,0,1147904.7517479528,0.0,PASS,96,1,0.0,1.0203442879499218,1.0203442879499218,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597914290487,17,1801531293290487,1,2491292.1000301577,11202112,394,6323.076396015629,237,10511.781012785475,1.6624472573839661,0,2491292.1000301577,0.0,PASS,236,1,0.0,1.0051927235598876,1.0051020408163265,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597914290487,17,1801531294290487,2,859969.1108289505,3866857,137,6277.146794371902,84,10237.727509868459,1.630952380952381,0,859969.1108289505,0.0,PASS,83,1,0.0,1.0398481973434535,1.0398481973434535,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597914290487,17,1801531297290487,3,349776.8493416984,1572774,54,6477.349061883304,34,10287.554392402893,1.588235294117647,0,349776.8493416984,0.0,PASS,33,1,0.0,1.061799253047821,1.064039408866995,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597914290487,17,1801531295290487,4,739398.4061122818,3324710,89,8307.84725968856,58,12748.248381246238,1.5344827586206895,0,739398.4061122818,0.0,PASS,57,1,0.0,1.0756094723536098,1.0755287009063443,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597914290487,17,1801531296290487,5,1222307.9336869111,5496116,151,8094.754527727889,84,14551.28492484418,1.7976190476190474,0,1222307.9336869111,0.0,PASS,83,1,0.0,1.0931532971146791,1.0923580324840658,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597896290487,18,1801531298290487,1,542805.8370350057,2440730,77,7049.4264550000735,42,12923.948500833469,1.8333333333333335,0,542805.8370350057,0.0,PASS,41,1,0.0,1.0065359477124183,1.0065359477124183,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597896290487,18,1801531299290487,2,157588.1170386142,708596,23,6851.657262548444,16,9849.257314913388,1.4375,0,157588.1170386142,0.0,PASS,15,1,0.0,1.0454545454545454,1.0454545454545454,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597896290487,18,1801531302290487,3,115002.61249264433,517110,13,8846.354807126487,5,23000.522498528866,2.6,0,115002.61249264433,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_NY_A1-3_B2-4-5,T2,36,NY,New York,B,2-4-5,362301,1801597896290487,18,1801531300290487,4,470745.0056739962,2116708,64,7355.39071365619,41,11481.585504243809,1.5609756097560976,0,470745.0056739962,0.0,PASS,40,1,0.0,1.0406504065040652,1.0406504065040652,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PARENT_AREA_W_H_AND_FOLD_N_NH_PLUS_FIA_POSTSTRAT_RANDOM_N_TERM_REQUIRED,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
