candidate_id,frame_id,state_fips,state_abbr,state_name,fold,panel,panel_combination_weight,component_evalid,estn_unit_cn,estn_unit,stratum_cn,stratumcd,parent_stratum_area_acres,parent_p1pointcnt,parent_p2pointcnt,full_evaluation_expns_comparator,panel_plot_count_n_hp,ma_panel_expns_acres_per_plot,full_evaluation_expns_reused_as_final_panel_weight,weighted_synthetic_constant_recovered_area_acres,calibration_relative_error_represented_stratum_panel,calibration_status,variance_df_n_minus_1,within_stratum_panel_variance_estimable_flag,adj_factor_macr,adj_factor_subp,adj_factor_micr,adjustment_treatment,variance_inputs_treatment,estimator_role
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355940290487,13,1877314748290487,2,166041.11653080978,746605,37,4487.59774407594,9,18449.012947867755,0,83020.55826540489,0.0,PASS,8,1,0.0,1.0136986301369864,1.0136986301369864,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355940290487,13,1877314751290487,3,96981.5069742668,436078,34,2852.3972639490235,11,8816.500634024254,0,48490.7534871334,0.0,PASS,10,1,0.0,1.0074074074074073,1.0074074074074073,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355940290487,13,1877314749290487,4,263775.87490533484,1186070,85,3103.2455871215866,18,14654.215272518602,0,131887.93745266742,0.0,PASS,17,1,0.0,1.0029498525073746,1.0029498525073746,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355940290487,13,1877314750290487,5,204902.6172490078,921346,63,3252.422496015997,12,17075.218104083982,0,102451.3086245039,0.0,PASS,11,1,0.0,1.024390243902439,1.024390243902439,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355936290487,14,1877314752290487,1,663255.9093394268,2982335,237,2798.5481406726867,49,13535.834884478098,0,331627.9546697134,0.0,PASS,48,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355936290487,14,1877314754290487,2,75618.24804449306,340018,28,2700.651715874752,8,9452.281005561632,0,37809.12402224653,0.0,PASS,7,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355936290487,14,1877314755290487,3,48861.702683715084,219707,16,3053.8564177321928,3,16287.234227905028,0,24430.851341857542,0.0,PASS,2,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355936290487,14,1877314753290487,45,99543.03993236509,447596,37,2690.352430604462,8,12442.879991545637,0,49771.519966182546,0.0,PASS,7,1,0.0,1.0068027210884354,1.0068027210884354,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355942290487,15,1877314756290487,1,90287.85725243828,405980,33,2735.9956743163116,3,30095.952417479424,0,45143.92862621914,0.0,PASS,2,1,0.0,1.0076335877862594,1.0076335877862594,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355942290487,15,1877314757290487,2,76702.20125008115,344892,21,3652.4857738133883,2,38351.10062504058,0,38351.10062504058,0.0,PASS,1,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355942290487,15,1877314760290487,3,258993.9143424739,1164568,91,2846.0869707964166,21,12333.043540117806,0,129496.95717123695,1.1237264215501607e-16,PASS,20,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355942290487,15,1877314758290487,4,772365.7157227969,3472948,247,3126.986703331161,51,15144.425798486212,0,386182.8578613984,0.0,PASS,50,1,0.0,1.0010131712259371,1.0010131712259371,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355942290487,15,1877314759290487,5,137640.61143220987,618902,53,2596.9926685322616,8,17205.076429026234,0,68820.30571610494,0.0,PASS,7,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,A,3,0.5,272301,1877355943290487,16,1877314761290487,12345,126554.7,569055,20,6327.735,5,25310.94,0,63277.35,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355939290487,1,1877314707290487,3,203378.9467087098,914495,33,6162.998385112418,6,33896.4911181183,0,67792.9822362366,0.0,PASS,5,1,0.0,1.0170564684544834,1.0232558139534884,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355939290487,1,1877314706290487,12,167368.5558044173,752574,29,5771.329510497148,4,41842.13895110432,0,55789.51860147243,0.0,PASS,3,1,0.0,1.012416131796751,1.0175438596491229,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355939290487,1,1877314705290487,45,522503.4974868729,2349441,62,8427.475765917305,9,58055.9441652081,0,174167.8324956243,0.0,PASS,8,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355944290487,2,1877314708290487,1,54726.9067451873,246080,18,3040.383708065961,1,54726.9067451873,0,18242.302248395765,0.0,PASS,0,0,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355944290487,2,1877314709290487,2,59343.15513314996,266837,13,4564.858087165381,1,59343.15513314996,0,19781.051711049986,0.0,PASS,0,0,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355944290487,2,1877314712290487,3,70968.84210529181,319112,29,2447.2014519066142,5,14193.768421058363,0,23656.280701763935,0.0,PASS,4,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355944290487,2,1877314710290487,4,366183.6754204919,1646548,120,3051.5306285040992,20,18309.183771024596,0,122061.22514016397,1.5895755278174825e-16,PASS,19,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355944290487,2,1877314711290487,5,102474.62059587904,460778,26,3941.3315613799627,8,12809.32757448488,0,34158.20686529301,0.0,PASS,7,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355945290487,3,1877314713290487,12345,599084.8,2693789,169,3544.880473372781,46,13023.582608695653,0,199694.93333333335,0.0,PASS,45,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355937290487,4,1877314714290487,12345,1485605.8,6680036,491,3025.6737270875765,99,15006.119191919192,0,495201.93333333335,0.0,PASS,98,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355947290487,5,1877314715290487,12345,625404.7,2812139,209,2992.366985645933,35,17868.705714285712,0,208468.2333333333,0.0,PASS,34,1,0.0,1.0016980219315792,1.0016654629347665,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355933290487,6,1877314716290487,12345,350375.89999999997,1575468,112,3128.35625,20,17518.795,0,116791.96666666665,0.0,PASS,19,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355941290487,7,1877314717290487,1,634283.6395039397,2852061,215,2950.156462809022,47,13495.396585190205,0,211427.87983464653,0.0,PASS,46,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355941290487,7,1877314718290487,2,375023.30065075605,1686295,112,3348.422327238893,25,15000.932026030241,0,125007.76688358534,0.0,PASS,24,1,0.0,1.0158730158730158,1.0158730158730158,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355941290487,7,1877314721290487,3,431720.64024311904,1941235,129,3346.6716297916205,29,14886.91862907307,0,143906.88008103968,0.0,PASS,28,1,0.0,1.0097964660505332,1.009784735812133,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355941290487,7,1877314719290487,4,1148480.0720113036,5164149,363,3163.8569476895414,65,17668.924184789288,0,382826.6906704345,0.0,PASS,64,1,0.0,1.0225522115581764,1.0225352112676056,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355941290487,7,1877314720290487,5,365249.0475908817,1642345,126,2898.8019650069978,25,14609.961903635269,0,121749.6825302939,0.0,PASS,24,1,0.0,1.00398406374502,1.00398406374502,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355946290487,8,1877314722290487,1,3000086.5485630487,13489911,983,3051.970039229958,201,14925.803724194273,0,1000028.8495210162,0.0,PASS,200,1,0.0,1.003589443311866,1.003576043639325,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355946290487,8,1877314723290487,2,741201.9583214374,3332820,237,3127.434423297204,62,11954.870295507055,0,247067.3194404791,0.0,PASS,61,1,0.0,1.0161366356487742,1.0160771704180065,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355946290487,8,1877314726290487,3,590763.1937003123,2656371,167,3537.5041538940854,27,21880.11828519675,0,196921.06456677074,0.0,PASS,26,1,0.0,1.0105900151285931,1.0105900151285931,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355946290487,8,1877314724290487,4,1511465.584271373,6796316,466,3243.488378264749,102,14818.290041876206,0,503821.861423791,0.0,PASS,101,1,0.0,1.0296138962913317,1.0293569714573736,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355946290487,8,1877314725290487,5,472244.315143829,2123450,145,3256.85734581951,34,13889.538680700853,0,157414.77171460964,0.0,PASS,33,1,0.0,1.028077615038606,1.0292582559519823,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355934290487,9,1877314727290487,1,7252808.312877429,32612305,2432,2982.240260229206,491,14771.503692214723,0,2417602.7709591426,0.0,PASS,490,1,0.0,1.0011473506779474,1.001161060313476,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355934290487,9,1877314728290487,2,1187329.1267290874,5338834,385,3083.9717577378897,71,16722.945446888556,0,395776.3755763625,0.0,PASS,70,1,0.0,1.0108434861118414,1.010498687664042,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355934290487,9,1877314731290487,3,488572.1046916006,2196868,156,3131.8724659717986,38,12857.160649778963,0,162857.36823053352,0.0,PASS,37,1,0.0,1.0113452188006482,1.0113452188006482,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355934290487,9,1877314729290487,4,1163018.0349273214,5229519,318,3657.2894180104445,61,19065.869425038054,0,387672.6783091071,0.0,PASS,60,1,0.0,1.038987485915226,1.0384755654177789,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355934290487,9,1877314730290487,5,703465.1207745621,3163136,184,3823.180004209577,40,17586.628019364052,0,234488.3735915207,0.0,PASS,39,1,0.0,1.0167654285740604,1.0165745856353592,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355948290487,10,1877314732290487,1,17210935.548801936,77389095,5778,2978.701202631003,1156,14888.352550866726,0,5736978.516267312,0.0,PASS,1155,1,0.0,1.0004475912139976,1.0004694137384293,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355948290487,10,1877314733290487,2,359147.65416388103,1614910,125,2873.1812333110483,21,17102.269245899097,0,119715.88472129367,0.0,PASS,20,1,0.0,1.0040160642570282,1.0040160642570282,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355948290487,10,1877314736290487,3,191406.34464625636,860660,61,3137.8089286271534,16,11962.896540391022,0,63802.11488208545,0.0,PASS,15,1,0.0,1.0182079450031503,1.0209205020920502,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355948290487,10,1877314734290487,4,399619.2898911954,1796891,93,4296.981611733284,24,16650.803745466477,0,133206.4299637318,1.4565778576233305e-16,PASS,23,1,0.0,1.0335213308634175,1.0333333333333334,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355948290487,10,1877314735290487,5,121858.36249673014,547937,33,3692.677651416065,6,20309.72708278836,0,40619.45416557671,0.0,PASS,5,1,0.0,1.0393700787401574,1.0393700787401574,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355938290487,11,1877314737290487,1,503721.20284842845,2264986,154,3270.916901613172,32,15741.28758901339,0,167907.0676161428,0.0,PASS,31,1,0.0,1.003257328990228,1.003257328990228,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355938290487,11,1877314738290487,2,510341.230100336,2294753,167,3055.9355095828505,25,20413.64920401344,0,170113.74336677865,0.0,PASS,24,1,0.0,1.0,1.0,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355938290487,11,1877314741290487,3,702120.7530739474,3157091,237,2962.5348230968243,50,14042.415061478947,0,234040.25102464913,0.0,PASS,49,1,0.0,1.0031746031746032,1.0031746031746032,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
T2_MN_A2-3_B1-4-5,T2,27,MN,Minnesota,B,1,0.3333333333333333,272301,1877355938290487,11,1877314739290487,4,1371312.1691267574,6166115,433,3167.002700061795,78,17580.92524521484,0,457104.0563755858,0.0,PASS,77,1,0.0,1.001735106998265,1.001735106998265,RETAIN_EVALUATION_STRATUM_FIELDS_FOR_FUTURE_RESPONSE_ONLY,PANEL_VARIANCE_THEN_EQUAL_WEIGHT_SQUARED_COMBINATION_AUDIT_ONLY,AUDIT_ONLY_NOT_FINAL_Q1_ESTIMATOR
