analysis_species_id,analysis_species_name,v01_scientific_status,v01_class,v02_class,v01_reason_code,v02_reason_code,class_changed,change_explanation,semantic_attribution_status,confirmed_native_outside_North_America,transcontinental_circumboreal_global_extension_flag,transcontinental_semantic_role_v02,relevant_frozen_level3_external_evidence,frozen_outside_North_America_level3_evidence,frozen_other_NA_extension_level3_evidence,v01_classification_sha256,v02_classification_sha256
378596,Taxodium distichum,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,FAIL_EXTRA_NA,BORDERLINE_OTHER_NA,TRANSCONTINENTAL_EXTENSION,CONFIRMED_NATIVE_CENTRAL_AMERICA,YES,"V01 transcontinental-only Class-1 authority removed; explicit frozen evidence is North-America-side other extension, so corrected Class 2 controls.",PASS,FALSE,TRUE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,GUA:Guatemala;MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
378623,Taxus brevifolia,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA_AND_ALASKA,CONFIRMED_NATIVE_CANADA_AND_ALASKA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
378636,Torreya californica,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
378988,Sequoia sempervirens,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379072,Larix laricina,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA_AND_ALASKA,CONFIRMED_NATIVE_CANADA_AND_ALASKA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379089,Larix lyallii,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379096,Larix occidentalis,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379363,Tsuga canadensis,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379383,Tsuga caroliniana,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379395,Tsuga heterophylla,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA_AND_ALASKA,CONFIRMED_NATIVE_CANADA_AND_ALASKA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379433,Tsuga mertensiana,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA_AND_ALASKA,CONFIRMED_NATIVE_CANADA_AND_ALASKA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379633,Pseudotsuga menziesii,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXC:Mexico Central;MXE:Mexico Northeast;MXN:Mexico Northwest;MXS:Mexico Southwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379703,Pinus lambertiana,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379708,Pinus jeffreyi,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379762,Pinus longaeva,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379770,Pinus leiophylla,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXC:Mexico Central;MXE:Mexico Northeast;MXG:Mexico Gulf;MXN:Mexico Northwest;MXS:Mexico Southwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379818,Pinus echinata,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379820,Pinus edulis,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379837,Pinus discolor,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXE:Mexico Northeast;MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379843,Pinus contorta,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379852,Pinus coulteri,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379871,Pinus clausa,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379943,Pinus elliottii,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379946,Pinus engelmannii,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXE:Mexico Northeast;MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379966,Pinus glabra,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379971,Pinus flexilis,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
379991,Pinus serotina,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380011,Pinus sabiniana,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380022,Pinus strobus,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380091,Pinus virginiana,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380129,Pinus taeda,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380231,Pinus monophylla,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380239,Pinus muricata,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380255,Pinus monticola,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380268,Pinus palustris,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380272,Pinus pungens,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,PASS_COARSE,PASS_COARSE,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO_CONFIRMED_EXTERNAL_NATIVE_EXTENSION_IN_FROZEN_D08B1,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380293,Pinus rigida,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380297,Pinus radiata,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXI:Mexican Pacific Is.;MXN:Mexico Northwest,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380302,Pinus resinosa,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,RETAIN_USCA_AUDIT,RETAIN_USCA_AUDIT,CONFIRMED_NATIVE_CANADA,CONFIRMED_NATIVE_CANADA,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,NONE,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
380317,Pinus remota,MAINLINE_CONTRACT_SEMANTICS_FAIL / COMPUTATIONAL_EXECUTION_PASS,BORDERLINE_MEXICO,BORDERLINE_MEXICO,CONFIRMED_NATIVE_MEXICO,CONFIRMED_NATIVE_MEXICO,NO,UNCHANGED_UNDER_CORRECTED_PRECEDENCE,PASS,FALSE,FALSE,DIAGNOSTIC_ONLY_ZERO_INDEPENDENT_ROUTING_AUTHORITY,MXE:Mexico Northeast,NONE,NONE,243978406cb913c13898b333671000c30592079d076ef8b995822a1684f8a8cd,d0ff6281d3e5a8aa2cb1438fd70cc2650163b6c512ffe8299c24d3555ddfcb64
