synthetic_species_id,world,support_seed,abundance_seed,true_support_cells,support_index_sha256,latent_abundance_sha256,positive_abundance_values_sha256,observed_abundance_A_sha256,observed_abundance_B_sha256,manifest_regime_rows_expected,manifest_regime_rows_exactly_matched,support_shared_with_pair,positive_abundance_histogram_shared_with_pair,split_assignments_sha256,observed_abundance_reconstruction_basis,identity_gate
SYN062,STRONG,818733817,4152700566,134,ee6ad9e9bceba59f26c584ca74da6bd17654a09aea094493d0b993567c2d9499,5f4aea3c763bad32ab781b4113725e8919bc786f0137aa479bf8b3a35c7bc58c,f8b733e539f6ece95148dc57bc5666cc9f0493aa3c95e9370a27a18fc071858a,cb81a0e0e208c2d546ff2ebcee5a3578422cdc40b2214a77bb869f7c35136cb4,3ba740edbeab22d3083afeab401aa6a61aca526d2af37135b6cb2322d6d7a9d3,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN062,PAIRED_NULL,818733817,4152700566,134,ee6ad9e9bceba59f26c584ca74da6bd17654a09aea094493d0b993567c2d9499,5ad66281a4d8dc10261594cd7b9430f44035d967d1cb0c564f8fd4f0c93c4c74,f8b733e539f6ece95148dc57bc5666cc9f0493aa3c95e9370a27a18fc071858a,f99858e1d48e1bbe417603b17357ba6bd9418e4d86087b295fb5df4b319f8624,903fe229996a17eeb9ac55a5c5fe2f2ba3a52ae9ce055e67912f5174a1eab226,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN063,STRONG,2540095346,2716801434,180,e9200fb5ec8b7f358ce4debb8d7c5c39c5110c911032c273e1843ba0d7996be3,89f4cb4a96e3b4f5078a28f2f4194c3bf597294923fc6580084ac4f4e7cad3f9,e49f7209e4ef8819700f20bb6f14ac464ecff86a28f71564c19de0b209f21cc7,542575cd503d04e1ec3e0cce10c1936657a0e38f74a6d7bbf0ca3aa011bc56b2,f92069ce0cf949ea706b93909f81ba5d6e4fbfb0549317b031db9087af7e0208,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN063,PAIRED_NULL,2540095346,2716801434,180,e9200fb5ec8b7f358ce4debb8d7c5c39c5110c911032c273e1843ba0d7996be3,35c7bad744d59ab63df747447d66b93034dfc9c37213adb59650d61f3d661129,a3528b4c3afa96167e70950117b27d0b6ec7d31e6d907f63e07d298035d8ae7d,479d408a6f1f4152e03b8518d222ab10267a6849c85b61ee43b7be4f72e4b33e,ce524a0537926617ee94605570d6156b419787a81db55cc3016e0d18b1495eb5,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN064,STRONG,251787993,1004637054,139,36212e8ff61024cff62e005a7e387055410dd0345c43ebeb80f59fa4bb763170,6b4c7800bedab161db0ca2d47bbfc1d27661cd91f0464e034b141d134253adae,a00a520f0b374735b445b014ac9261cbd38c9d354049320f472e2d8786b47aed,235ae5532108d74d7411dae3f9b62c76fa719fc40dda1c4ed9e0947cb42cede0,3991b332fe3cba3089117d194b2eaca0bc3fe39c3a9e95bbc8021a9e70bc45d3,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN064,PAIRED_NULL,251787993,1004637054,139,36212e8ff61024cff62e005a7e387055410dd0345c43ebeb80f59fa4bb763170,785d17913c5cbcd7ecc08cb0866594387e37058e67d9de370e0ab6f81d131083,2c16a771a37ea6d48c890680dc6dc4cdca5c4bbdc4816589ea51834e1adf7649,b584428105a30d246990bb1c13380b7ca00b54299b90fc2652609e189d8a14ef,efa6b002f2e3a5bccad3436f0bf754dd8e4cf0fd8288dac70f29360827dbf85c,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN065,STRONG,2823033618,2711541562,144,c2e14fb0996eb2165638462decc0d59ead9f4368c0d21fc0bd367d488fac2ab6,8eaa813b265a59ccd4fa6590cf38eb47f37854d03292b94546694be079ebc923,b5f51a35513646355c468215cb4d0c3447077a2f7959956ca402dde76c1291c5,5658821b1ead440a24431014ecb9822638239a8c821888ddaaa40bfe04d16ccb,0680725f1e58b81efaa7d11c787a21685f38e6e67180040f28efc8a64c648c5f,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN065,PAIRED_NULL,2823033618,2711541562,144,c2e14fb0996eb2165638462decc0d59ead9f4368c0d21fc0bd367d488fac2ab6,7759165f29f9ce20ebaeb3beb497a7956068377d1336d51d1bf386e43fc09ae4,f2abbcd6d6818d3749546ffdb292518203a62f809e9ac78495ab4d69eafe7632,fdca5a8e6697ab89845255695a361fd665748ac759203b0386464ba0505b1ad9,c6befbffcc0c14d38465880e5726ccdcc19d34bef3d44cb47d8802a3076d651d,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN066,STRONG,2786677138,1516113000,146,b92207acf4e92e64144031ac5c753cbe666e42f2fef3fa3d8bbb54b5e0aea5e2,ba1400ea2014c3d94a929fe64b19e4841faf898a5bcc15427d1043f04941d30e,43312633f30033645e4b086f99f3421da59498dd6085dbd8d0fd10828c4f82dd,96d74c5516afe9e1f27c00b31e744e4b6fb57842b6584d0b5446e97edda6dfdb,15062777a047ace90eecef1913f923b0c053bc681cecf0034b4a30fd82dcd3ef,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN066,PAIRED_NULL,2786677138,1516113000,146,b92207acf4e92e64144031ac5c753cbe666e42f2fef3fa3d8bbb54b5e0aea5e2,63c75e4853f5aedf38af5fc3b5a60b9b021e9ed0ddaaf7d87c647cafa925d7b2,43312633f30033645e4b086f99f3421da59498dd6085dbd8d0fd10828c4f82dd,451c94fce3edb2e3419a641339884050c9247a84f407d2c4770c42c3b5eae800,fa8347133fb432a79d1d5273b48cccbbcad7b5c597638e1a24205f0bf05c2384,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN067,STRONG,1189061919,699007617,109,b3f2d3340482b910337280170e344b148edc70986fd9bd848304a6685a20b81a,1f86e4a671ef8acbb9406f70615d214083c30df8efc6747e1e141fecf22c7e4c,7f7be8a293002a351e91df6c17d20fb5f220b3b140c2de815dd9eba353242d6f,7c01ffef29ba5f56eb40845928d0a59c52e91cda005d77293e8dae259fb2c017,a18eefd6d07ed4456062a49a7538901c5c444f201da7ba00bb1c149a28faa7f4,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN067,PAIRED_NULL,1189061919,699007617,109,b3f2d3340482b910337280170e344b148edc70986fd9bd848304a6685a20b81a,59a212dfff95bb720e82941678488f6214a54d83791b496d768b526dae585cca,67b027566d70328ef25910159164d5e13c591bcde1c00f018baabcf21c07a546,0b6ff460d7aed28dccee0c59d2c29d0b694fef1a5c47a08b56be94f6be883096,039f71d6db23464c91ab4241f69d5b9cab60a7bc5c27dece601d7c5d548952e5,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN068,STRONG,1403157884,571662526,69,4f2099e85cc97a0a8be0803182a722e40fa198af69dcf026595dedba8bb9ae77,6526a65ba70fb77f651cf1d1788184e81812512ebd8fa93b25773ef0feb470c9,c52cf37302bfe67d7dd157dd1533681c31fa227e041645d2a9f1869c749f209f,a6d58ff391260b078bc4c6d821a9923973778067e225a21238c4e72a92e1a6ae,3302ab0d04a56f4ed7fb0f0591d0345394fd15f09cd0839cc662a07db672211a,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN068,PAIRED_NULL,1403157884,571662526,69,4f2099e85cc97a0a8be0803182a722e40fa198af69dcf026595dedba8bb9ae77,ad4005c2dab65f401ea72b5e4f8e5a6f1d77ede37174d3f20b5452cf42fdccbe,27d46ceada343d4dbb3c5e41a11fe53b8bf04de17797d39d779822f65c63918e,696c24b812982ffa4cb57733d19a6149c32fc224cb4f0d25798fed729e49bc3f,f3f5e6fe640bab45678841ceb01a9f823b6bc2db2e6cf232910206641700fc83,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN069,STRONG,3188354971,4116636854,76,603ed3e5a950c7e3aafdc185b9a64888554ac42a5cbd6afdfb44be4e49dcf221,937240bb40acbd905f3aa8164a5194267920f47181333001a6f844ea49fd505e,5f5aa167df9db79081eb56020a4e0d927b0aa6485c0f0e846118e123fe365d33,146d71f715b53448c8c9af36c187d9dbb8d738029c0600a62f728f2aa0444d31,314ccf1f9590f986cb449e027f92e8ceedaf75ff0bee617ebe727f3da2d154e6,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN069,PAIRED_NULL,3188354971,4116636854,76,603ed3e5a950c7e3aafdc185b9a64888554ac42a5cbd6afdfb44be4e49dcf221,22b9fb3b4c80b1a425ff9658a18ffbdde55e20164eb91b0fe701dadd83f13775,5f5aa167df9db79081eb56020a4e0d927b0aa6485c0f0e846118e123fe365d33,b8ebd4e41b452b47584b077d1a27e8b52c7ba187fb33e62f472913bd30fa7f26,ea5627d0e80627d1038b5c956e308f0a625aa3bdc45f0f020f04cc7f40b83690,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN070,STRONG,1663441234,1505137890,98,1026006f3906cc6a42f04bda209f53440123886465c67d6d887ef7cc982179f6,a0af8fcec77801649a77263025c13ffc1d2eb454e4f9b463b151cb17d7010098,8ec398adb284d94659ae976f1633ee626129618707b04c3a645ad814be6aeef1,b95a6e3d72f4e42f438d81bd0bc083a019b50756672eb892394d2aec5051296e,e219edd9dad0473b1ff6d95786d1dae4165600504fa843be1951df61d63d0cb1,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN070,PAIRED_NULL,1663441234,1505137890,98,1026006f3906cc6a42f04bda209f53440123886465c67d6d887ef7cc982179f6,4f9fde91ea9aa646167524db8b6493e7f29804a6a96c1489d5e4130757d8d459,8ec398adb284d94659ae976f1633ee626129618707b04c3a645ad814be6aeef1,4e5666f86f22bedb4772658ab05b4c80c1006b3c39ee5c460e3342e413b887db,83530ba6f99d37f5e42d14892a9a5277a23b6421bf3e19ef8b3a78d12cd746d4,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN071,STRONG,2072815402,585655234,93,00812f86a10d28efa0ff3ad0ba38a48bd0538c40d0147dc8409cc5c7a9aacdf4,fa8fdc77a2d89549075ae86ae8fd1dbaf965075855e3d5888dabb620911b816b,8e7a4bb2dcc8e38e2961f39e29beb9b7127dae75880a8902bef87368e3f59f31,14e071985e3b7aff911fe4fed03e1c973be6343a70089c385bc1669f4d5c4af1,49c7edf819a94f74625bf77ed8460a7fe5fec7454225670051648a3285a05ce6,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN071,PAIRED_NULL,2072815402,585655234,93,00812f86a10d28efa0ff3ad0ba38a48bd0538c40d0147dc8409cc5c7a9aacdf4,103573ca1e21f5c2eb97ec12ebed30c284d32adb977d4f229cedc662dd16151c,82fb4a6055f44f36c7998980de3e3acbaa610f01c5d6405320df7d80a88d7fa7,0466d36aaa185e914977f744c40eef5492e9933a2d97e38af27a9e20f0c27aba,c54d69bde6a8cd93abcad387d3f23c18a8507ba837eb4c493df6f1fd7dae2783,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN072,STRONG,3133240783,1474941307,87,7a1ce0f83d77b1c1f43a520409c669e5ee966f521df680f6a4bb3c2fc8a94a29,5f40a86e62d15367e5322d8c6de8bf9c4cff93e7dceec47fa145d6db868f393d,f963356fe6f8cd337382f0591a8f29809ee9a5ec97f3c96283f7d46638efabee,56b5182a28443d59fa2d70c4fb9758681c54b6d3cb3ac34b21fd6ab3e4483760,70d8ac36acb33a0cffeb25cdc396f807784ba798365fceebeee6375f92a73a83,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
SYN072,PAIRED_NULL,3133240783,1474941307,87,7a1ce0f83d77b1c1f43a520409c669e5ee966f521df680f6a4bb3c2fc8a94a29,b361ab003e9155d36d885afa15a25c0b6446c8d5c7acb2176c38de0de5517955,3361805674c1b26f4342a94ca793df898566cd435e8a2b28da926b0b4cdbcec0,c37a9af79ec32e9dcc3ab074e87880de4b74342729449d23b9b8d729032b34b9,4b185f60be6afe09cd177db18e30cd0e59f2e8e8273f5272002219629c353f15,3,3,YES,YES,247ca84cdd33586aba416b68db7087222cd13038285007deb5682708e889f02d,D10A_PUBLISHED_LAYOUT_ORDER_PLUS_FROZEN_CODE_AND_SEEDS,PASS
