state_fips,state_abbr,candidate_id,repair_class,fold,selected_panels,component_evalid,effective_design_block_id,design_resolution,estimation_unit_or_merged_domain,source_estimation_units,source_parent_poststratum_count,source_parent_poststratum_ids,fold_sample_count,full_evaluation_sample_count_comparator,population_area_acres,fold_specific_ti_expansion_acres_per_plot,fold_weight_construction,full_evaluation_expns_reused_as_final_fold_weight,synthetic_constant_recovered_area_acres,calibration_relative_error,calibration_status,population_area_discarded_acres,variance_df_n_minus_1,within_block_variance_estimable_n_ge_2
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744315290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744315290487,26,66,130483.72485308799,5018.604802041846,effective block population area / actual fold sample count,NO,130483.72485308799,0.0,PASS,0.0,25,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744382290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744382290487,20,66,88217.80727965101,4410.89036398255,effective block population area / actual fold sample count,NO,88217.80727965101,0.0,PASS,0.0,19,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744449290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744449290487,10,33,55119.89472622132,5511.989472622132,effective block population area / actual fold sample count,NO,55119.89472622132,0.0,PASS,0.0,9,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744483290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744483290487,4,15,32179.64424546321,8044.911061365802,effective block population area / actual fold sample count,NO,32179.64424546321,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744499290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744499290487,9,27,54065.07598447149,6007.230664941277,effective block population area / actual fold sample count,NO,54065.07598447149,0.0,PASS,0.0,8,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744527290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744527290487,25,81,146315.3465627537,5852.613862510148,effective block population area / actual fold sample count,NO,146315.3465627537,0.0,PASS,0.0,24,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744609290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744609290487,17,49,97495.4529574029,5735.0266445531115,effective block population area / actual fold sample count,NO,97495.4529574029,0.0,PASS,0.0,16,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744659290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744659290487,30,73,134520.85844342838,4484.028614780947,effective block population area / actual fold sample count,NO,134520.85844342838,0.0,PASS,0.0,29,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744733290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744733290487,26,72,161467.32963130882,6210.281908896493,effective block population area / actual fold sample count,NO,161467.32963130882,0.0,PASS,0.0,25,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744806290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744806290487,51,100,163730.19716183897,3210.3960227811563,effective block population area / actual fold sample count,NO,163730.19716183897,0.0,PASS,0.0,50,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744907290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744907290487,29,68,132403.2147455701,4565.628094674831,effective block population area / actual fold sample count,NO,132403.2147455701,0.0,PASS,0.0,28,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955744976290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955744976290487,17,39,78786.04197549543,4634.473057382084,effective block population area / actual fold sample count,NO,78786.04197549543,0.0,PASS,0.0,16,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745016290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745016290487,7,19,35306.515742195756,5043.787963170822,effective block population area / actual fold sample count,NO,35306.515742195756,0.0,PASS,0.0,6,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745036290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745036290487,11,23,33482.43323748734,3043.857567044304,effective block population area / actual fold sample count,NO,33482.43323748734,0.0,PASS,0.0,10,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745060290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745060290487,11,15,23271.174007581583,2115.5612734165074,effective block population area / actual fold sample count,NO,23271.174007581583,0.0,PASS,0.0,10,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745076290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745076290487,8,11,13839.40870342601,1729.9260879282513,effective block population area / actual fold sample count,NO,13839.40870342601,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745088290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745088290487,19,46,78011.66313114105,4105.87700690216,effective block population area / actual fold sample count,NO,78011.66313114105,0.0,PASS,0.0,18,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745135290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745135290487,9,31,68846.77163893988,7649.641293215543,effective block population area / actual fold sample count,NO,68846.77163893988,0.0,PASS,0.0,8,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745167290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745167290487,4,17,27564.284062554918,6891.0710156387295,effective block population area / actual fold sample count,NO,27564.284062554918,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745185290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745185290487,4,11,23925.014846869897,5981.253711717474,effective block population area / actual fold sample count,NO,23925.014846869897,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745197290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745197290487,13,30,63809.97322798692,4908.4594790759165,effective block population area / actual fold sample count,NO,63809.97322798691,1.140253983211547e-16,PASS,0.0,12,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745228290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745228290487,111,287,520341.21796529746,4687.7587204080855,effective block population area / actual fold sample count,NO,520341.2179652975,1.1186440532441037e-16,PASS,0.0,110,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745516290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745516290487,10,26,62648.18256661203,6264.818256661203,effective block population area / actual fold sample count,NO,62648.18256661203,0.0,PASS,0.0,9,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745543290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745543290487,8,13,35133.270159268686,4391.658769908586,effective block population area / actual fold sample count,NO,35133.270159268686,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745557290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745557290487,3,11,17602.774241669835,5867.591413889945,effective block population area / actual fold sample count,NO,17602.774241669835,0.0,PASS,0.0,2,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745569290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745569290487,5,10,30637.780796896583,6127.556159379316,effective block population area / actual fold sample count,NO,30637.780796896583,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745580290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745580290487,9,20,33325.867267807414,3702.8741408674905,effective block population area / actual fold sample count,NO,33325.867267807414,0.0,PASS,0.0,8,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745601290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745601290487,1,11,11828.514530349503,11828.514530349503,effective block population area / actual fold sample count,NO,11828.514530349503,0.0,PASS,0.0,0,0
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745613290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745613290487,6,16,116854.70167141937,19475.78361190323,effective block population area / actual fold sample count,NO,116854.70167141937,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745630290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745630290487,1,11,42750.071147290946,42750.071147290946,effective block population area / actual fold sample count,NO,42750.071147290946,0.0,PASS,0.0,0,0
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745642290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745642290487,7,11,26946.02639819386,3849.432342599123,effective block population area / actual fold sample count,NO,26946.02639819386,0.0,PASS,0.0,6,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745654290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955745654290487,5,15,96669.2561145607,19333.85122291214,effective block population area / actual fold sample count,NO,96669.2561145607,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742228290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742228290487,6,18,108517.1189962769,18086.186499379484,effective block population area / actual fold sample count,NO,108517.1189962769,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742247290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742247290487,23,60,120899.6190812751,5256.505177446744,effective block population area / actual fold sample count,NO,120899.6190812751,0.0,PASS,0.0,22,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742308290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742308290487,17,39,64166.24976694606,3774.4852804085917,effective block population area / actual fold sample count,NO,64166.24976694606,0.0,PASS,0.0,16,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742348290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742348290487,17,45,73704.5422010401,4335.5613059435345,effective block population area / actual fold sample count,NO,73704.54220104008,1.974357996644812e-16,PASS,0.0,16,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742394290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742394290487,22,47,83121.62944553817,3778.2558838880987,effective block population area / actual fold sample count,NO,83121.62944553817,0.0,PASS,0.0,21,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742442290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742442290487,23,53,91334.67100843527,3971.072652540664,effective block population area / actual fold sample count,NO,91334.67100843527,0.0,PASS,0.0,22,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742496290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742496290487,21,50,96559.1706671295,4598.055746053786,effective block population area / actual fold sample count,NO,96559.1706671295,0.0,PASS,0.0,20,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955742547290487,PARENT_POSTSTRATUM,1956291849290487,1,1,1955742547290487,19,58,96536.04160342678,5080.8442949171995,effective block population area / actual fold sample count,NO,96536.04160342678,0.0,PASS,0.0,18,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745856290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745856290487,9,15,88766.67790497176,9862.96421166353,effective block population area / actual fold sample count,NO,88766.67790497176,0.0,PASS,0.0,8,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745872290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745872290487,6,15,140474.59103393767,23412.43183898961,effective block population area / actual fold sample count,NO,140474.59103393767,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745888290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745888290487,5,17,166469.87952157692,33293.97590431538,effective block population area / actual fold sample count,NO,166469.87952157692,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745906290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745906290487,8,15,116949.66446985511,14618.708058731889,effective block population area / actual fold sample count,NO,116949.66446985511,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745922290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745922290487,5,18,174560.8263293656,34912.16526587312,effective block population area / actual fold sample count,NO,174560.8263293656,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745941290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745941290487,5,12,108209.32471853153,21641.864943706307,effective block population area / actual fold sample count,NO,108209.32471853154,1.3447930911886324e-16,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745954290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745954290487,6,10,76907.0280762439,12817.838012707318,effective block population area / actual fold sample count,NO,76907.0280762439,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745965290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745965290487,16,46,395429.81898323575,24714.363686452234,effective block population area / actual fold sample count,NO,395429.81898323575,0.0,PASS,0.0,15,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746012290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955746012290487,8,16,107287.49809149312,13410.93726143664,effective block population area / actual fold sample count,NO,107287.49809149312,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745670290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745670290487,3,10,77152.32958881892,25717.443196272972,effective block population area / actual fold sample count,NO,77152.32958881892,0.0,PASS,0.0,2,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745681290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745681290487,5,13,76380.84187610571,15276.168375221143,effective block population area / actual fold sample count,NO,76380.84187610571,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745695290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745695290487,4,12,77316.9017731394,19329.22544328485,effective block population area / actual fold sample count,NO,77316.9017731394,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745708290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745708290487,1,9,71750.58123076445,71750.58123076445,effective block population area / actual fold sample count,NO,71750.58123076445,0.0,PASS,0.0,0,0
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745718290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745718290487,4,14,88503.58480490264,22125.89620122566,effective block population area / actual fold sample count,NO,88503.58480490264,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745733290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745733290487,8,10,95387.15000637253,11923.393750796566,effective block population area / actual fold sample count,NO,95387.15000637253,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745744290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745744290487,6,10,89825.49975571477,14970.916625952463,effective block population area / actual fold sample count,NO,89825.49975571477,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745755290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745755290487,7,17,116000.7056718882,16571.529381698314,effective block population area / actual fold sample count,NO,116000.7056718882,0.0,PASS,0.0,6,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745773290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745773290487,9,21,153882.1089746528,17098.012108294755,effective block population area / actual fold sample count,NO,153882.1089746528,0.0,PASS,0.0,8,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745795290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745795290487,14,41,277234.29859910585,19802.44989993613,effective block population area / actual fold sample count,NO,277234.29859910585,0.0,PASS,0.0,13,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955745837290487,PARENT_POSTSTRATUM,1956291850290487,2,1,1955745837290487,10,18,189783.3085893233,18978.33085893233,effective block population area / actual fold sample count,NO,189783.3085893233,0.0,PASS,0.0,9,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746029290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746029290487,197,483,3156146.8874089923,16021.050189893362,effective block population area / actual fold sample count,NO,3156146.8874089923,0.0,PASS,0.0,196,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746513290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746513290487,5,13,97293.51846094805,19458.70369218961,effective block population area / actual fold sample count,NO,97293.51846094805,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746527290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746527290487,8,15,58938.636593322975,7367.329574165372,effective block population area / actual fold sample count,NO,58938.636593322975,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746543290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746543290487,2,13,111175.40458247648,55587.70229123824,effective block population area / actual fold sample count,NO,111175.40458247648,0.0,PASS,0.0,1,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746557290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746557290487,88,223,1385834.7851308903,15748.122558305571,effective block population area / actual fold sample count,NO,1385834.7851308903,0.0,PASS,0.0,87,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746781290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746781290487,2,14,99972.0419541824,49986.0209770912,effective block population area / actual fold sample count,NO,99972.0419541824,0.0,PASS,0.0,1,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746796290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746796290487,6,13,178231.0081681664,29705.168028027732,effective block population area / actual fold sample count,NO,178231.0081681664,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746810290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746810290487,6,15,139770.93353963963,23295.15558993994,effective block population area / actual fold sample count,NO,139770.93353963963,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746826290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746826290487,6,15,143774.04071983046,23962.340119971745,effective block population area / actual fold sample count,NO,143774.04071983046,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746842290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746842290487,5,15,145780.7093913228,29156.14187826456,effective block population area / actual fold sample count,NO,145780.7093913228,0.0,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746858290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746858290487,3,10,73710.3244830705,24570.108161023498,effective block population area / actual fold sample count,NO,73710.3244830705,0.0,PASS,0.0,2,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746869290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746869290487,23,62,445183.99274511886,19355.825771526906,effective block population area / actual fold sample count,NO,445183.99274511886,0.0,PASS,0.0,22,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746932290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746932290487,16,36,176728.95339622145,11045.55958726384,effective block population area / actual fold sample count,NO,176728.95339622145,0.0,PASS,0.0,15,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746969290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746969290487,4,18,173552.93263842672,43388.23315960668,effective block population area / actual fold sample count,NO,173552.93263842672,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955746988290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955746988290487,6,11,91281.96345051813,15213.660575086355,effective block population area / actual fold sample count,NO,91281.96345051813,0.0,PASS,0.0,5,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747000290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747000290487,25,71,463677.68073307053,18547.10722932282,effective block population area / actual fold sample count,NO,463677.68073307053,0.0,PASS,0.0,24,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747072290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747072290487,19,36,249414.70483600642,13127.089728210864,effective block population area / actual fold sample count,NO,249414.7048360064,1.1668851071098581e-16,PASS,0.0,18,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747109290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747109290487,23,48,260356.3087336847,11319.839510160205,effective block population area / actual fold sample count,NO,260356.30873368474,1.117846177735745e-16,PASS,0.0,22,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747158290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747158290487,17,43,247496.99410185165,14558.646711873627,effective block population area / actual fold sample count,NO,247496.99410185165,0.0,PASS,0.0,16,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747202290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747202290487,18,43,236062.1184416366,13114.562135646476,effective block population area / actual fold sample count,NO,236062.11844163656,1.2328886417211943e-16,PASS,0.0,17,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747246290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747246290487,18,43,212853.4373799502,11825.190965552789,effective block population area / actual fold sample count,NO,212853.4373799502,0.0,PASS,0.0,17,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747290290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747290290487,8,27,178313.516655047,22289.189581880873,effective block population area / actual fold sample count,NO,178313.516655047,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747318290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747318290487,11,32,145887.0141264412,13262.455829676474,effective block population area / actual fold sample count,NO,145887.0141264412,0.0,PASS,0.0,10,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747351290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747351290487,7,21,118735.27249226686,16962.18178460955,effective block population area / actual fold sample count,NO,118735.27249226686,0.0,PASS,0.0,6,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747373290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747373290487,20,50,256400.3492602828,12820.01746301414,effective block population area / actual fold sample count,NO,256400.3492602828,0.0,PASS,0.0,19,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747424290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747424290487,81,202,1176567.2422050177,14525.521508703923,effective block population area / actual fold sample count,NO,1176567.2422050177,0.0,PASS,0.0,80,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747627290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747627290487,22,57,360210.70381573815,16373.213809806279,effective block population area / actual fold sample count,NO,360210.70381573815,0.0,PASS,0.0,21,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747685290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747685290487,4,10,95185.88253057757,23796.470632644392,effective block population area / actual fold sample count,NO,95185.88253057757,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747696290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747696290487,5,11,56155.14273403028,11231.028546806057,effective block population area / actual fold sample count,NO,56155.14273403029,1.295688562068984e-16,PASS,0.0,4,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747708290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747708290487,14,42,307985.0555687518,21998.93254062513,effective block population area / actual fold sample count,NO,307985.0555687518,0.0,PASS,0.0,13,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747751290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747751290487,11,29,193396.33493063267,17581.48499369388,effective block population area / actual fold sample count,NO,193396.3349306327,1.504880145074758e-16,PASS,0.0,10,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747781290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747781290487,12,31,206921.27732859406,17243.43977738284,effective block population area / actual fold sample count,NO,206921.27732859406,0.0,PASS,0.0,11,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747813290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747813290487,12,20,195160.37082803674,16263.36423566973,effective block population area / actual fold sample count,NO,195160.37082803674,0.0,PASS,0.0,11,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747834290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747834290487,8,21,160462.7721592027,20057.846519900337,effective block population area / actual fold sample count,NO,160462.7721592027,0.0,PASS,0.0,7,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747856290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747856290487,4,12,113525.89568177852,28381.47392044463,effective block population area / actual fold sample count,NO,113525.89568177852,0.0,PASS,0.0,3,1
53,WA,T2_WA_A4-5_B1-2-3,R0,A,4-5,532301,STRATUM:1955747869290487,PARENT_POSTSTRATUM,1956291851290487,3,1,1955747869290487,6,13,70443.12183950475,11740.520306584125,effective block population area / actual fold sample count,NO,70443.12183950475,0.0,PASS,0.0,5,1
