candidate_id,state_fips,state_abbr,state_name,target_reporting_year,target_eval_group,component_evalid,fold_A_panels,fold_B_panels,fold_A_panel_count,fold_B_panel_count,p2panel_split_count,parent_estimation_unit_count,parent_poststratum_count,effective_design_block_count,fold_A_parent_poststrata_covered,fold_B_parent_poststrata_covered,fold_A_missing_parent_poststrata,fold_B_missing_parent_poststrata,symmetric_coarsening_estimation_unit_count,symmetric_coarsening_parent_poststratum_count,symmetric_coarsening_area_acres,true_eu_level_block_count,true_eu_level_block_ids,original_population_area_acres,effective_population_area_acres,population_area_preservation_relative_error,population_area_preserved_100pct,area_preservation_failure_count,unresolved_design_key_count,crossfold_lineage_overlap_count,crossfold_lineage_roots,candidate_design_valid,candidate_design_status,area_weighted_effective_block_imbalance,max_effective_block_imbalance,area_weighted_estimation_unit_imbalance,fold_A_plot_count,fold_B_plot_count,fold_A_plot_share,absolute_fold_A_plot_share_minus_0_4,fold_A_measyear_n,fold_B_measyear_n,fold_A_measyear_distribution,fold_B_measyear_distribution,fold_A_measyear_mean,fold_B_measyear_mean,fold_A_measyear_median,fold_B_measyear_median,fold_A_measyear_sd,fold_B_measyear_sd,fold_A_measyear_min,fold_A_measyear_max,fold_B_measyear_min,fold_B_measyear_max,temporal_center_abs_diff_years,temporal_distribution_l1_distance,temporal_sd_abs_diff_years,mechanical_rank,rule_selected_top_candidate,mainline_final_acceptance,ranking_rule,repair_class_code,repair_class,repair_class_reason,native_missing_parent_poststrata,within_eu_symmetric_coarsening_used,within_eu_coarsened_unit_count,sparse_eu_fallback_used,sparse_eu,sparse_eu_partner,merged_domain_id,area_preserved_100pct,ti_estimable,rank_within_repair_class,competition_eligible_class,final_rank_within_admissible_class,final_rule_selected,merged_domain_fold_A_sample_count,merged_domain_fold_B_sample_count
T2_TN_A3-5_B1-2-4,47,TN,Tennessee,2023,472023,472301,3-5,1-2-4,2,3,0,7,21,21,21,21,0,0,0,0,0,0,,26971951.349999998,26971951.349999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09503924828252475,0.31746031746031744,0.027718836431350913,1878,2758,0.40509059534081104,0.005090595340811022,1878,2758,2016:54;2017:226;2018:313;2019:438;2020:117;2021:237;2022:266;2023:178;2024:2;2025:47,2017:60;2018:192;2019:238;2020:428;2021:316;2022:304;2023:487;2024:479;2025:254,2019.7806176783813,2021.7291515591007,2019.0,2022.0,2.1414565524316913,2.190482613165686,2016,2025,2017,2025,1.948533880719424,0.8287217126515872,0.049026060733994736,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_TN_A4-5_B1-2-3,47,TN,Tennessee,2023,472023,472301,4-5,1-2-3,2,3,0,7,21,21,21,21,0,0,0,0,0,0,,26971951.349999998,26971951.349999998,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.09847937942619199,0.7407407407407408,0.028934533074656148,1804,2832,0.38912855910267474,0.01087144089732528,1804,2832,2017:22;2018:189;2019:370;2020:456;2021:308;2022:298;2023:158;2024:3,2016:54;2017:264;2018:316;2019:306;2020:89;2021:245;2022:272;2023:507;2024:478;2025:301,2020.3192904656319,2021.3350988700565,2020.0,2022.0,1.5098288979389636,2.71259547376307,2017,2024,2016,2025,1.0158084044246607,0.9435153519485888,1.2027665758241064,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_TX_A1-2_B3-4-5,48,TX,Texas,2023,482023,482301,1-2,3-4-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0511557840810879,0.6481481481481481,0.03784131583481754,9800,14211,0.408146266294615,0.008146266294614957,9800,14211,2014:584;2015:1458;2016:973;2017:1325;2018:3;2019:1600;2020:1908;2021:803;2022:1043;2023:103,2015:2;2016:588;2017:710;2018:2468;2019:1369;2020:905;2021:1797;2022:1648;2023:2878;2024:1158;2025:683;2026:5,2018.2582653061224,2020.7745408486385,2019.0,2021.0,2.5305830247127217,2.497537546998151,2014,2023,2015,2026,2.5162755425160412,1.098642012008519,0.03304547771457056,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_TX_A1-3_B2-4-5,48,TX,Texas,2023,482023,482301,1-3,2-4-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0443905673908724,1.0576923076923077,0.02138760840812258,9698,14313,0.4038982133188955,0.003898213318895505,9698,14313,2014:584;2015:870;2016:1373;2017:32;2018:1382;2019:1600;2020:147;2021:2515;2022:245;2023:916;2024:34,2015:590;2016:188;2017:2003;2018:1089;2019:1369;2020:2666;2021:85;2022:2446;2023:2065;2024:1124;2025:683;2026:5,2018.7711899360693,2020.4090686788234,2019.0,2020.0,2.682875514040114,2.6801745958042473,2014,2024,2015,2026,1.6378787427540829,1.2525889492088877,0.0027009182358668227,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_TX_A1-4_B2-3-5,48,TX,Texas,2023,482023,482301,1-4,2-3-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.03377349625099491,0.8974358974358972,0.018119573937309074,9626,14385,0.4008995876889759,0.0008995876889758558,9626,14385,2014:584;2015:870;2016:785;2017:720;2018:198;2019:2835;2020:180;2021:756;2022:1683;2023:279;2024:725;2025:11,2015:590;2016:776;2017:1315;2018:2273;2019:134;2020:2633;2021:1844;2022:1008;2023:2702;2024:433;2025:672;2026:5,2019.1199875337627,2020.167466110532,2019.0,2020.0,2.880483624590303,2.661961353334062,2014,2025,2015,2026,1.0474785767692083,1.145641630270699,0.21852227125624113,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_TX_A1-5_B2-3-4,48,TX,Texas,2023,482023,482301,1-5,2-3-4,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.0350134723398303,0.8974358974358972,0.01050101925421606,9572,14439,0.39865061846653616,0.001349381533463867,9572,14439,2014:584;2015:872;2016:785;2017:21;2018:888;2019:1707;2020:1019;2021:794;2022:143;2023:1683;2024:399;2025:672;2026:5,2015:588;2016:776;2017:2014;2018:1583;2019:1262;2020:1794;2021:1806;2022:2548;2023:1298;2024:759;2025:11,2019.6411408274132,2019.8180621926726,2019.0,2020.0,3.223897270075405,2.4752137313096005,2014,2026,2015,2025,0.1769213652594317,0.7729592686520439,0.7486835387658046,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_TX_A2-3_B1-4-5,48,TX,Texas,2023,482023,482301,2-3,1-4-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.040291916132017845,0.9226190476190478,0.019749283398571647,9708,14303,0.4043146891008288,0.0043146891008287724,9708,14303,2015:588;2016:776;2017:1315;2018:1385;2019:18;2020:1761;2021:1806;2022:1006;2023:1019;2024:34,2014:584;2015:872;2016:785;2017:720;2018:1086;2019:2951;2020:1052;2021:794;2022:1685;2023:1962;2024:1124;2025:683;2026:5,2019.4060568603213,2019.9793050409005,2020.0,2020.0,2.4153394417758243,3.010073451323002,2015,2024,2014,2026,0.5732481805791849,0.8305389930182832,0.5947340095471776,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_TX_A2-4_B1-3-5,48,TX,Texas,2023,482023,482301,2-4,1-3-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.035225999111506576,0.8653846153846153,0.014222666473514715,9636,14375,0.40131606347090915,0.0013160634709091235,9636,14375,2015:588;2016:188;2017:2003;2018:201;2019:1253;2020:1794;2021:47;2022:2444;2023:382;2024:725;2025:11,2014:584;2015:872;2016:1373;2017:32;2018:2270;2019:1716;2020:1019;2021:2553;2022:247;2023:2599;2024:433;2025:672;2026:5,2019.7592361975924,2019.7396869565218,2020.0,2020.0,2.5442513930127575,2.9576801304319376,2015,2025,2014,2026,0.019549241070535572,1.2270325554532822,0.41342873741918007,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_TX_A2-5_B1-3-4,48,TX,Texas,2023,482023,482301,2-5,1-3-4,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.03162490284442182,0.8653846153846153,0.011162248234224435,9582,14429,0.3990670942484695,0.0009329057515305439,9582,14429,2015:590;2016:188;2017:1304;2018:891;2019:125;2020:2633;2021:85;2022:904;2023:1786;2024:399;2025:672;2026:5,2014:584;2015:870;2016:1373;2017:731;2018:1580;2019:2844;2020:180;2021:2515;2022:1787;2023:1195;2024:759;2025:11,2020.283448131914,2019.3916418324209,2020.0,2019.0,2.808135163245345,2.735723990148959,2015,2026,2014,2025,0.8918062994930551,1.0449582918766227,0.0724111730963859,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_TX_A3-4_B1-2-5,48,TX,Texas,2023,482023,482301,3-4,1-2-5,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.032130253240967306,0.625,0.014167264727647231,9534,14477,0.3970680104951897,0.0029319895048103284,9534,14477,2016:588;2017:710;2018:1580;2019:1253;2020:33;2021:1759;2022:1646;2023:1195;2024:759;2025:11,2014:584;2015:1460;2016:973;2017:1325;2018:891;2019:1716;2020:2780;2021:841;2022:1045;2023:1786;2024:399;2025:672;2026:5,2020.2970421648836,2019.3856461974167,2021.0,2020.0,2.3810586997672054,2.9885562483975114,2016,2025,2014,2026,0.9113959674668877,0.7959143949447877,0.607497548630306,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_TX_A3-5_B1-2-4,48,TX,Texas,2023,482023,482301,3-5,1-2-4,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.040873046574455486,0.7407407407407408,0.027568888081342877,9480,14531,0.39481904127274997,0.005180958727250051,9480,14531,2015:2;2016:588;2017:11;2018:2270;2019:125;2020:872;2021:1797;2022:106;2023:2599;2024:433;2025:672;2026:5,2014:584;2015:1458;2016:973;2017:2024;2018:201;2019:2844;2020:1941;2021:803;2022:2585;2023:382;2024:725;2025:11,2020.8299578059073,2019.0413598513524,2021.0,2019.0,2.55237141704035,2.726436843504707,2015,2026,2014,2025,1.7885979545549162,1.3568775413077294,0.17406542646435685,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_TX_A4-5_B1-2-3,48,TX,Texas,2023,482023,482301,4-5,1-2-3,2,3,0,8,34,34,34,34,0,0,0,0,0,0,,171901685.51,171901685.51,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.05459967684353068,0.8630952380952382,0.03881000189463674,9408,14603,0.3918204156428304,0.008179584357169645,9408,14603,2015:2;2017:699;2018:1086;2019:1360;2020:905;2021:38;2022:1544;2023:1962;2024:1124;2025:683;2026:5,2014:584;2015:1458;2016:1561;2017:1336;2018:1385;2019:1609;2020:1908;2021:2562;2022:1147;2023:1019;2024:34,2021.202593537415,2018.8101075121551,2022.0,2019.0,2.4734125003750362,2.5881583737041165,2015,2026,2014,2024,2.3924860252598137,0.9391495247691626,0.11474587332908026,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,10,YES,10,0,,
T2_UT_A1-2_B3-4-5,49,UT,Utah,2022,492022,492201,1-2,3-4-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13980721381037967,1.6666666666666667,0.03081319757374427,3578,5277,0.40406549971767364,0.004065499717673615,3578,5277,2011:2;2012:49;2014:872;2015:866;2016:14;2017:3;2018:2;2019:834;2020:556;2021:193;2022:116;2023:71,2011:1;2012:38;2013:842;2014:9;2015:3;2016:808;2017:897;2018:853;2019:22;2020:1;2021:625;2022:930;2023:223;2024:25,2017.1389044158748,2017.9774493083191,2015.5,2018.0,2.8688587825775675,3.1924117663952316,2011,2023,2011,2024,0.8385448924443608,1.7489241361178736,0.32355298381766406,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
T2_UT_A1-3_B2-4-5,49,UT,Utah,2022,492022,492201,1-3,2-4-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14124812961718997,1.111111111111111,0.03465672885555615,3583,5272,0.4046301524562394,0.004630152456239378,3583,5272,2011:1;2012:42;2014:872;2015:7;2016:808;2017:45;2018:10;2019:834;2020:4;2021:638;2022:201;2023:121,2011:2;2012:45;2013:842;2014:9;2015:862;2016:14;2017:855;2018:845;2019:22;2020:553;2021:180;2022:845;2023:173;2024:25,2017.6472229974881,2017.6327769347497,2019.0,2018.0,2.9532033100163857,3.184965635386259,2011,2023,2011,2024,0.014446062738443288,1.6823470256823128,0.2317623253698735,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_UT_A1-4_B2-3-5,49,UT,Utah,2022,492022,492201,1-4,2-3-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13320340901134867,1.4583333333333335,0.03213723393108012,3573,5282,0.4035008469791079,0.0035008469791078523,3573,5282,2011:1;2012:23;2014:872;2015:7;2017:852;2018:28;2019:838;2020:4;2021:14;2022:777;2023:132;2024:25,2011:2;2012:64;2013:842;2014:9;2015:862;2016:822;2017:48;2018:827;2019:18;2020:553;2021:804;2022:269;2023:162,2018.0839630562552,2017.337372207497,2019.0,2017.0,3.0546905116255347,3.08286130782054,2011,2024,2011,2023,0.7465908487581601,1.765304871309104,0.028170796195005288,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,1,YES,1,1,,
T2_UT_A1-5_B2-3-4,49,UT,Utah,2022,492022,492201,1-5,2-3-4,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14362130270331713,1.4583333333333335,0.04406023837960133,3497,5358,0.394918125352908,0.005081874647092033,3497,5358,2011:2;2012:39;2013:842;2014:881;2015:10;2018:815;2019:849;2020:5;2021:15;2022:24;2023:15,2011:1;2012:48;2015:859;2016:822;2017:900;2018:40;2019:7;2020:552;2021:803;2022:1022;2023:279;2024:25,2016.0162996854447,2018.697461739455,2014.0,2020.0,2.660202872780681,2.8905291488646463,2011,2023,2011,2024,2.6811620540104286,1.924703337142923,0.23032627608396528,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,7,YES,7,0,,
T2_UT_A2-3_B1-4-5,49,UT,Utah,2022,492022,492201,2-3,1-4-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13767745736639228,1.7424242424242424,0.04178957134480687,3577,5278,0.4039525691699605,0.0039525691699604515,3577,5278,2011:1;2012:47;2015:859;2016:822;2017:48;2018:12;2019:2;2020:552;2021:803;2022:269;2023:162,2011:2;2012:40;2013:842;2014:881;2015:10;2017:852;2018:843;2019:854;2020:5;2021:15;2022:777;2023:132;2024:25,2018.2356723511323,2017.2339901477833,2018.0,2018.0,2.915683513173547,3.1442492322200555,2011,2023,2011,2024,1.0016822033489916,1.7378254379401556,0.2285657190465087,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_UT_A2-4_B1-3-5,49,UT,Utah,2022,492022,492201,2-4,1-3-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13752811701399706,1.3636363636363635,0.03255939202601632,3567,5288,0.4028232636928289,0.00282326369282887,3567,5288,2011:1;2012:28;2015:859;2016:14;2017:855;2018:30;2019:6;2020:552;2021:179;2022:845;2023:173;2024:25,2011:2;2012:59;2013:842;2014:881;2015:10;2016:808;2017:45;2018:825;2019:850;2020:5;2021:639;2022:201;2023:121,2018.6747967479675,2016.9396747352496,2018.0,2017.0,2.9314836260910444,3.002166679929166,2011,2024,2011,2023,1.7351220127179658,1.7108625588316502,0.07068305383812179,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,3,YES,3,0,,
T2_UT_A2-5_B1-3-4,49,UT,Utah,2022,492022,492201,2-5,1-3-4,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1444481482980382,1.388888888888889,0.037984309851042036,3491,5364,0.394240542066629,0.005759457933371015,3491,5364,2011:2;2012:44;2013:842;2014:9;2015:862;2016:14;2017:3;2018:817;2019:17;2020:553;2021:180;2022:92;2023:56,2011:1;2012:43;2014:872;2015:7;2016:808;2017:897;2018:38;2019:839;2020:4;2021:638;2022:954;2023:238;2024:25,2016.616442280149,2018.3038777032066,2015.0,2019.0,2.9674169550044667,2.9903405727999988,2011,2023,2011,2024,1.68743542305765,1.7527778365204998,0.022923617795532092,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,8,YES,8,0,,
T2_UT_A3-4_B1-2-5,49,UT,Utah,2022,492022,492201,3-4,1-2-5,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.14998952780003785,1.25,0.039374327859085345,3572,5283,0.4033879164313947,0.0033879164313946886,3572,5283,2012:21;2016:808;2017:897;2018:38;2019:6;2021:624;2022:930;2023:223;2024:25,2011:3;2012:66;2013:842;2014:881;2015:869;2016:14;2017:3;2018:817;2019:850;2020:557;2021:194;2022:116;2023:71,2019.1825307950728,2016.5947378383494,2021.0,2015.0,2.742929094463359,2.8721110540568744,2012,2024,2011,2023,2.5877929567234332,1.8129338563827138,0.1291819595935153,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_UT_A3-5_B1-2-4,49,UT,Utah,2022,492022,492201,3-5,1-2-4,2,3,0,29,135,135,135,135,0,0,0,0,0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13375590320311836,1.3194444444444444,0.03339741314574933,3496,5359,0.3948051948051948,0.0051948051948051965,3496,5359,2011:1;2012:37;2013:842;2014:9;2015:3;2016:808;2017:45;2018:825;2019:17;2020:1;2021:625;2022:177;2023:106,2011:2;2012:50;2014:872;2015:866;2016:14;2017:855;2018:30;2019:839;2020:556;2021:193;2022:869;2023:188;2024:25,2017.1381578947369,2017.9651054301175,2018.0,2018.0,3.1377652461831986,3.019547944044188,2011,2023,2011,2024,0.8269475353806683,1.6875128902682157,0.11821730213901072,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_UT_A4-5_B1-2-3,49,UT,Utah,2022,492022,492201,4-5,1-2-3,2,3,0,29,135,132,134,135,1,0,1,4,695225.0,0,,54335029.0,54335029.0,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.13648107165844792,1.25,0.042018528213250896,3486,5369,0.39367588932806324,0.006324110671936778,3486,5369,2011:1;2012:18;2013:842;2014:9;2015:3;2017:852;2018:843;2019:21;2020:1;2021:1;2022:753;2023:117;2024:25,2011:2;2012:69;2014:872;2015:866;2016:822;2017:48;2018:12;2019:835;2020:556;2021:817;2022:293;2023:177,2017.5843373493976,2017.673868504377,2018.0,2018.0,3.305345647237551,2.946933279014307,2011,2024,2011,2023,0.0895311549793405,1.771589243919242,0.3584123682232443,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R1,R1_WITHIN_EU_SYMMETRIC_COARSENING_VALID,Native poststrata incomplete; symmetric within-EU coarsening closes TI with 100% area,1,1,1,0,,,,1,1,1,NO,,0,,
T2_VT_A1-2_B3-4-5,50,VT,Vermont,2023,502023,502301,1-2,3-4-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.1482439202521712,1.111111111111111,0.08810631373803751,451,666,0.40376007162041183,0.003760071620411809,451,666,2021:135;2022:177;2023:132;2024:7,2017:157;2018:142;2019:168;2020:169;2023:29;2024:1,2022.0243902439024,2018.7507507507507,2022.0,2019.0,0.8092955885172586,1.444004782355516,2021,2024,2017,2024,3.273639493151677,1.90990990990991,0.6347091938382574,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,4,YES,4,0,,
T2_VT_A1-3_B2-4-5,50,VT,Vermont,2023,502023,502301,1-3,2-4-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15733792356881146,0.8564814814814814,0.04738859446760803,445,672,0.39838854073410923,0.0016114592658907911,445,672,2017:157;2018:28;2019:3;2021:135;2022:85;2023:36;2024:1,2018:114;2019:165;2020:169;2022:92;2023:125;2024:7,2019.7460674157303,2020.2886904761904,2021.0,2020.0,2.283068119984581,1.7983242935321675,2017,2024,2018,2024,0.5426230604600732,1.4205724986623862,0.48474382645241354,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,6,YES,6,0,,
T2_VT_A1-4_B2-3-5,50,VT,Vermont,2023,502023,502301,1-4,2-3-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.20919408724763305,0.5303030303030302,0.06476706841939736,452,665,0.40465532676812893,0.004655326768128909,452,665,2018:114;2019:105;2020:6;2021:135;2022:85;2023:7,2017:157;2018:28;2019:63;2020:163;2022:92;2023:154;2024:8,2019.9845132743362,2020.1323308270676,2021.0,2020.0,1.560950583740188,2.2821844347035323,2018,2023,2017,2024,0.14781755273133967,1.3921019362565707,0.7212338509633442,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,9,YES,9,0,,
T2_VT_A1-5_B2-3-4,50,VT,Vermont,2023,502023,502301,1-5,2-3-4,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.11776501253974346,1.5384615384615383,0.06947290736091985,450,667,0.40286481647269473,0.002864816472694709,450,667,2019:60;2020:163;2021:135;2022:85;2023:7,2017:157;2018:142;2019:108;2020:6;2022:92;2023:154;2024:8,2020.591111111111,2019.7226386806597,2021.0,2019.0,0.9907865589743318,2.425987974317802,2019,2023,2017,2024,0.8684724304514475,1.4083691487589538,1.4352014153434705,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,2,YES,2,0,,
T2_VT_A2-3_B1-4-5,50,VT,Vermont,2023,502023,502301,2-3,1-4-5,2,3,0,7,17,17,17,17,0,0,0,0,0,0,,6153028.8,6153028.8,0.0,1,0,0,0,,1,VALID_TI_ESTIMABLE,0.15450227069248895,1.346153846153846,0.099605459512007,442,675,0.39570277529095793,0.004297224709042091,442,675,2017:157;2018:28;2019:3;2022:92;2023:154;2024:8,2018:114;2019:165;2020:169;2021:135;2022:85;2023:7,2020.3348416289593,2019.9007407407407,2022.0,2020.0,2.760444375361495,1.3075616816729039,2017,2024,2018,2023,0.4341008882186088,1.5871359141947377,1.452882693688591,,0,NOT_DECIDED,validity > effective-block balance > temporal balance > ascending A tuple,R0,R0_NATIVE_STRATIFICATION_VALID,Both folds cover every parent poststratum; no coarsening required,0,0,0,0,,,,1,1,5,YES,5,0,,
